adim,fuel,fan,sicaklik,o2,efficiency
1274,17.635,1057.0,1092.86,4.767,0.6508
1275,17.505,1060.2,1092.44,4.757,0.6517
1276,17.485,1062.2,1091.95,4.754,0.6521
1277,17.241,1066.5,1091.63,4.785,0.6501
1278,17.296,1069.5,1091.43,4.806,0.6487
1279,17.417,1069.1,1091.26,4.807,0.6488
1280,17.527,1067.3,1090.99,4.792,0.6499
1281,17.614,1069.8,1090.53,4.774,0.6514
1282,17.659,1070.6,1089.93,4.756,0.6529
1283,17.701,1073.2,1089.17,4.741,0.6543
1284,17.471,1076.0,1088.59,4.759,0.6533
1285,17.393,1080.0,1088.23,4.787,0.6515
1286,17.319,1078.8,1088.16,4.816,0.6496
1287,17.297,1080.0,1088.24,4.841,0.6478
1288,17.317,1080.0,1088.46,4.857,0.6465
1289,17.373,1080.0,1088.67,4.863,0.646
1290,17.516,1080.0,1088.77,4.851,0.6468
1291,17.521,1077.1,1088.84,4.837,0.6477
1292,17.518,1076.8,1088.86,4.827,0.6484
1293,17.569,1076.2,1088.78,4.813,0.6495
1294,17.485,1076.6,1088.71,4.813,0.6495
1295,17.461,1080.0,1088.64,4.819,0.6491
1296,17.211,1079.5,1088.81,4.853,0.6466
1297,17.162,1076.5,1089.25,4.881,0.6445
1298,17.256,1076.6,1089.74,4.891,0.6435
1299,17.098,1078.7,1090.39,4.919,0.6412
1300,17.071,1080.0,1091.2,4.945,0.639
1301,17.06,1079.9,1092.17,4.966,0.6371
1302,16.969,1078.4,1093.35,4.99,0.6348
1303,17.07,1080.0,1094.52,4.998,0.6337
1304,17.137,1079.3,1095.63,4.996,0.6334
1305,17.165,1079.5,1096.66,4.991,0.6333
1306,17.146,1080.0,1097.61,4.99,0.6329
1307,17.156,1080.0,1098.49,4.988,0.6326
1308,17.128,1080.0,1099.3,4.99,0.6321
1309,16.798,1080.0,1100.4,5.031,0.6288
1310,16.882,1080.0,1101.64,5.051,0.6268
1311,16.829,1080.0,1102.98,5.073,0.6247
1312,16.701,1080.0,1104.51,5.104,0.6218
1313,16.716,1075.9,1106.19,5.121,0.6199
1314,16.792,1076.1,1107.81,5.125,0.6189
1315,16.781,1073.0,1109.45,5.125,0.6181
1316,16.806,1071.5,1111.02,5.121,0.6177
1317,17.113,1069.9,1112.21,5.08,0.62
1318,16.985,1068.4,1113.23,5.062,0.6208
1319,16.815,1067.2,1114.28,5.068,0.62
1320,17.009,1069.3,1115.09,5.051,0.6207
1321,17.079,1070.6,1115.62,5.032,0.6218
1322,17.303,1070.4,1115.81,4.992,0.6246
1323,17.219,1068.5,1115.82,4.969,0.6262
1324,17.301,1066.5,1115.6,4.939,0.6284
1325,17.345,1065.5,1115.18,4.911,0.6305
1326,17.263,1065.1,1114.7,4.899,0.6316
1327,17.31,1063.8,1114.13,4.883,0.6329
1328,17.156,1066.1,1113.62,4.892,0.6326
1329,17.029,1063.7,1113.4,4.911,0.6314
1330,17.096,1061.6,1113.24,4.914,0.6312
1331,17.189,1059.0,1113.0,4.903,0.6321
1332,17.173,1060.4,1112.75,4.898,0.6325
1333,17.223,1063.4,1112.42,4.892,0.6331
1334,17.443,1064.8,1111.87,4.863,0.6353
1335,17.431,1066.7,1111.15,4.846,0.6369
1336,17.547,1066.0,1110.26,4.818,0.6393
1337,17.369,1066.0,1109.41,4.817,0.6397
1338,17.421,1066.1,1108.54,4.811,0.6405
1339,17.499,1067.9,1107.57,4.8,0.6417
1340,17.45,1067.2,1106.6,4.796,0.6424
1341,17.674,1067.2,1105.41,4.767,0.645
1342,17.739,1072.3,1103.97,4.743,0.6473
1343,17.876,1071.5,1102.35,4.708,0.6504
1344,17.719,1072.3,1100.73,4.702,0.6516
1345,17.573,1072.5,1099.28,4.714,0.6515
1346,17.561,1074.2,1098.03,4.727,0.6512
1347,17.471,1073.7,1097.0,4.746,0.6503
1348,17.33,1072.6,1096.31,4.776,0.6485
1349,17.336,1074.2,1095.78,4.8,0.6471
1350,17.254,1073.6,1095.52,4.827,0.6454
1351,17.394,1073.5,1095.32,4.83,0.6452
1352,17.476,1070.3,1095.1,4.819,0.6461
1353,17.354,1071.2,1094.97,4.827,0.6457
1354,17.401,1069.8,1094.88,4.825,0.6458
1355,17.378,1070.9,1094.82,4.828,0.6457
1356,17.186,1070.0,1094.94,4.851,0.6439
1357,17.101,1070.8,1095.25,4.88,0.6418
1358,16.973,1075.8,1095.8,4.923,0.6385
1359,16.989,1077.4,1096.53,4.954,0.6359
1360,17.041,1076.1,1097.37,4.971,0.6344
1361,17.072,1074.9,1098.25,4.978,0.6335
1362,17.058,1076.0,1099.12,4.986,0.6325
1363,17.189,1077.1,1099.9,4.978,0.6328
1364,17.145,1076.8,1100.65,4.977,0.6325
1365,17.189,1077.6,1101.28,4.971,0.6326
1366,17.087,1080.0,1101.94,4.982,0.6315
1367,17.122,1080.0,1102.6,4.987,0.6309
1368,16.887,1080.0,1103.45,5.017,0.6284
1369,16.694,1080.0,1104.63,5.063,0.6246
1370,16.85,1080.0,1105.86,5.079,0.6229
1371,16.991,1076.1,1107.04,5.07,0.623
1372,17.073,1075.0,1108.06,5.052,0.6238
1373,17.053,1076.4,1108.92,5.043,0.6241
1374,17.229,1075.9,1109.52,5.015,0.6258
1375,17.296,1074.0,1109.9,4.983,0.6279
1376,17.253,1075.4,1110.08,4.966,0.629
1377,17.371,1079.8,1110.0,4.945,0.6305
1378,17.209,1079.7,1109.92,4.948,0.6303
1379,17.046,1076.4,1110.07,4.965,0.629
1380,17.029,1076.2,1110.29,4.981,0.6279
1381,17.307,1074.3,1110.31,4.957,0.6295
1382,17.185,1075.9,1110.31,4.955,0.6297
1383,17.217,1076.4,1110.29,4.951,0.63
1384,17.142,1077.5,1110.32,4.958,0.6295
1385,16.996,1071.6,1110.6,4.973,0.6283
1386,16.884,1066.8,1111.15,4.992,0.6267
1387,16.983,1066.5,1111.72,4.994,0.6262
1388,17.157,1064.0,1112.13,4.973,0.6276
1389,17.035,1062.3,1112.54,4.969,0.6277
1390,17.035,1062.3,1112.88,4.966,0.6277
1391,17.141,1064.0,1113.03,4.954,0.6285
1392,17.063,1064.5,1113.17,4.954,0.6284
1393,17.045,1067.8,1113.34,4.96,0.6279
1394,16.966,1070.9,1113.56,4.978,0.6266
1395,16.8,1069.9,1114.06,5.009,0.6242
1396,17.006,1069.7,1114.52,5.008,0.624
1397,17.077,1067.0,1114.88,4.996,0.6247
1398,16.854,1070.6,1115.31,5.017,0.623
1399,16.871,1075.7,1115.81,5.037,0.6214
1400,16.933,1072.8,1116.41,5.042,0.6208
1401,16.973,1074.8,1116.93,5.043,0.6205
1402,17.002,1078.1,1117.36,5.044,0.6203
1403,16.982,1079.0,1117.82,5.048,0.6198
1404,17.074,1080.0,1118.16,5.041,0.6201
1405,16.888,1080.0,1118.63,5.058,0.6187
1406,16.885,1079.6,1119.18,5.071,0.6175
1407,16.957,1079.7,1119.67,5.072,0.6173
1408,16.885,1080.0,1120.26,5.082,0.6163
1409,16.942,1080.0,1120.84,5.082,0.616
1410,17.072,1076.4,1121.27,5.063,0.6172
1411,17.111,1076.2,1121.52,5.044,0.6184
1412,17.203,1079.6,1121.53,5.023,0.6198
1413,17.065,1078.9,1121.56,5.022,0.6199
1414,17.161,1076.1,1121.52,5.007,0.6209
1415,17.139,1072.4,1121.44,4.994,0.6219
1416,17.265,1070.5,1121.21,4.968,0.6238
1417,17.145,1068.4,1120.92,4.959,0.6246
1418,17.202,1069.5,1120.52,4.948,0.6256
1419,17.233,1076.2,1119.97,4.943,0.6261
1420,17.104,1075.7,1119.54,4.954,0.6255
1421,17.203,1076.5,1119.11,4.952,0.6259
1422,17.273,1075.1,1118.65,4.94,0.6269
1423,17.422,1075.3,1118.0,4.914,0.629
1424,17.504,1079.2,1117.11,4.889,0.6312
1425,17.648,1078.5,1115.95,4.853,0.6342
1426,17.679,1079.8,1114.58,4.823,0.6369
1427,17.615,1080.0,1113.15,4.809,0.6385
1428,17.692,1080.0,1111.64,4.789,0.6406
1429,17.599,1078.4,1110.16,4.784,0.6416
1430,17.522,1078.2,1108.8,4.788,0.642
1431,17.497,1078.9,1107.55,4.796,0.642
1432,17.454,1078.3,1106.42,4.805,0.6419
1433,17.456,1077.9,1105.43,4.812,0.6419
1434,17.345,1074.3,1104.69,4.826,0.6413
1435,17.282,1069.6,1104.21,4.838,0.6406
1436,17.453,1065.9,1103.72,4.823,0.6419
1437,17.588,1067.5,1103.03,4.797,0.644
1438,17.683,1068.5,1102.12,4.768,0.6464
1439,17.607,1066.4,1101.15,4.753,0.6479
1440,17.675,1065.2,1100.09,4.732,0.6498
1441,17.671,1064.2,1098.94,4.716,0.6515
1442,17.711,1060.8,1097.72,4.695,0.6535
1443,17.635,1060.1,1096.5,4.687,0.6546
1444,17.742,1060.5,1095.16,4.669,0.6564
1445,17.721,1059.2,1093.81,4.657,0.6579
1446,17.521,1057.2,1092.62,4.669,0.6576
1447,17.634,1059.8,1091.42,4.668,0.6583
1448,17.542,1064.2,1090.34,4.683,0.6578
1449,17.509,1063.8,1089.48,4.697,0.6572
1450,17.309,1068.5,1088.91,4.737,0.6547
1451,17.313,1067.9,1088.61,4.766,0.6528
1452,17.243,1066.2,1088.59,4.794,0.6509
1453,17.478,1064.4,1088.54,4.785,0.6515
1454,17.367,1062.3,1088.58,4.789,0.6512
1455,17.208,1060.2,1088.8,4.808,0.6498
1456,17.154,1063.9,1089.17,4.834,0.6478
1457,17.127,1066.3,1089.67,4.858,0.6459
1458,17.129,1066.0,1090.27,4.877,0.6443
1459,17.065,1065.3,1091.05,4.897,0.6425
1460,17.191,1063.2,1091.79,4.895,0.6423
1461,17.286,1065.7,1092.37,4.885,0.6428
1462,17.317,1063.6,1092.81,4.871,0.6435
1463,17.472,1060.5,1093.02,4.839,0.6457
1464,17.481,1057.3,1093.03,4.81,0.6477
1465,17.37,1062.5,1092.97,4.808,0.6479
1466,17.568,1066.5,1092.64,4.787,0.6495
1467,17.516,1069.1,1092.18,4.781,0.6501
1468,17.714,1067.0,1091.52,4.751,0.6525
1469,17.684,1065.9,1090.73,4.73,0.6543
1470,17.679,1062.6,1089.88,4.711,0.656
1471,17.804,1062.9,1088.82,4.683,0.6584
1472,17.88,1065.6,1087.55,4.656,0.6609
1473,17.811,1061.8,1086.29,4.639,0.6626
1474,17.732,1061.4,1085.08,4.636,0.6634
1475,17.646,1064.2,1083.98,4.646,0.6632
1476,17.57,1063.7,1083.09,4.663,0.6625
1477,17.508,1061.0,1082.4,4.679,0.6617
1478,17.516,1060.1,1081.89,4.69,0.6612
1479,17.524,1059.7,1081.45,4.696,0.661
1480,17.601,1059.4,1081.05,4.691,0.6615
1481,17.526,1057.2,1080.72,4.694,0.6615
1482,17.703,1058.6,1080.23,4.677,0.6629
1483,17.718,1056.4,1079.69,4.66,0.6643
1484,17.588,1053.3,1079.25,4.659,0.6646
1485,17.658,1048.4,1078.79,4.644,0.6658
1486,17.876,1047.5,1078.02,4.606,0.6687
1487,17.473,1049.1,1077.42,4.627,0.6676
1488,17.315,1049.2,1077.11,4.661,0.6654
1489,17.277,1047.3,1077.06,4.689,0.6635
1490,17.598,1046.5,1076.9,4.672,0.6648
1491,17.635,1044.5,1076.61,4.652,0.6663
1492,17.604,1043.3,1076.27,4.639,0.6673
1493,17.465,1046.3,1075.95,4.649,0.6667
1494,17.225,1045.8,1076.0,4.685,0.6643
1495,17.217,1045.6,1076.28,4.712,0.6623
1496,17.272,1043.0,1076.66,4.723,0.6613
1497,17.389,1045.3,1076.97,4.72,0.6614
1498,17.367,1048.2,1077.29,4.724,0.661
1499,17.443,1045.6,1077.49,4.715,0.6615
1500,17.366,1048.0,1077.63,4.72,0.6611
1501,17.291,1043.4,1077.9,4.727,0.6605
1502,17.394,1042.8,1078.19,4.72,0.6609
1503,17.68,1043.2,1078.14,4.681,0.6636
1504,17.676,1037.7,1077.9,4.646,0.666
1505,17.634,1037.3,1077.47,4.624,0.6677
1506,17.616,1034.0,1076.91,4.606,0.6692
1507,17.691,1034.1,1076.18,4.584,0.671
1508,17.552,1033.1,1075.51,4.583,0.6714
1509,17.505,1028.1,1074.98,4.581,0.6718
1510,17.515,1028.1,1074.45,4.579,0.6722
1511,17.712,1029.7,1073.73,4.556,0.674
1512,17.699,1031.4,1072.89,4.542,0.6753
1513,17.88,1032.4,1071.78,4.512,0.6778
1514,17.898,1031.8,1070.54,4.486,0.68
1515,17.894,1032.9,1069.26,4.468,0.6817
1516,17.9,1031.9,1067.92,4.453,0.6833
1517,18.004,1031.9,1066.44,4.43,0.6855
1518,17.926,1034.3,1064.92,4.424,0.6865
1519,17.982,1032.0,1063.41,4.411,0.6881
1520,17.947,1031.3,1061.9,4.404,0.6892
1521,17.903,1032.4,1060.42,4.405,0.6898
1522,17.752,1035.7,1059.15,4.428,0.6891
1523,17.658,1038.3,1058.19,4.459,0.6876
1524,17.778,1038.9,1057.34,4.469,0.6874
1525,17.764,1035.6,1056.68,4.474,0.6874
1526,17.763,1033.8,1056.11,4.476,0.6875
1527,17.854,1035.0,1055.47,4.468,0.6883
1528,17.775,1036.3,1054.87,4.473,0.6883
1529,17.859,1037.2,1054.27,4.468,0.6889
1530,17.809,1035.6,1053.71,4.468,0.6891
1531,17.93,1029.4,1053.12,4.447,0.6908
1532,17.825,1031.2,1052.51,4.445,0.6912
1533,17.769,1029.0,1051.97,4.448,0.6912
1534,17.679,1027.7,1051.54,4.459,0.6907
1535,17.608,1024.9,1051.28,4.473,0.69
1536,17.789,1019.5,1051.01,4.455,0.6912
1537,17.645,1015.8,1050.81,4.455,0.6913
1538,17.879,1021.3,1050.34,4.434,0.6929
1539,17.908,1021.4,1049.75,4.414,0.6944
1540,17.958,1015.0,1049.05,4.386,0.6964
1541,18.048,1012.6,1048.16,4.352,0.6989
1542,17.906,1014.0,1047.2,4.345,0.6998
1543,18.07,1009.5,1046.15,4.315,0.702
1544,18.152,1007.7,1044.85,4.28,0.7046
1545,18.19,1009.9,1043.32,4.252,0.7068
1546,18.316,1011.9,1041.51,4.219,0.7094
1547,18.341,1013.0,1039.51,4.193,0.7118
1548,18.245,1010.6,1037.59,4.181,0.7133
1549,18.054,1007.3,1035.86,4.191,0.7136
1550,18.035,1008.1,1034.35,4.202,0.7138
1551,18.005,1004.3,1033.04,4.209,0.7141
1552,18.165,999.0,1031.74,4.189,0.7157
1553,18.19,998.4,1030.37,4.171,0.7173
1554,18.172,996.9,1028.94,4.158,0.7187
1555,18.049,994.6,1027.67,4.16,0.7192
1556,17.848,996.7,1026.67,4.187,0.7183
1557,17.808,996.5,1025.94,4.212,0.7174
1558,17.864,997.9,1025.38,4.226,0.7169
1559,17.637,998.7,1025.15,4.264,0.715
1560,17.727,1000.2,1025.04,4.284,0.714
1561,17.977,998.9,1024.78,4.267,0.715
1562,17.883,998.6,1024.52,4.266,0.7152
1563,17.933,996.9,1024.21,4.257,0.7158
1564,17.797,1000.5,1024.01,4.271,0.7152
1565,17.9,1002.4,1023.79,4.271,0.7153
1566,17.911,1006.6,1023.53,4.274,0.7152
1567,17.879,1009.1,1023.28,4.284,0.7148
1568,17.927,1010.1,1022.99,4.286,0.7148
1569,17.86,1005.8,1022.83,4.291,0.7146
1570,17.683,1005.6,1022.89,4.316,0.7132
1571,17.688,1010.2,1023.01,4.339,0.7118
1572,17.538,1011.3,1023.43,4.375,0.7094
1573,17.394,1007.2,1024.3,4.414,0.7066
1574,17.435,1011.6,1025.28,4.444,0.7042
1575,17.422,1011.7,1026.43,4.468,0.7022
1576,17.546,1014.9,1027.5,4.475,0.7012
1577,17.73,1014.4,1028.42,4.458,0.7018
1578,17.752,1014.3,1029.16,4.443,0.7025
1579,17.779,1010.8,1029.78,4.424,0.7034
1580,17.805,1006.0,1030.28,4.401,0.7045
1581,17.735,1006.7,1030.66,4.393,0.7048
1582,17.705,1009.9,1030.93,4.394,0.7046
1583,17.769,1009.6,1031.13,4.388,0.705
1584,17.734,1005.6,1031.32,4.382,0.7052
1585,17.684,1008.1,1031.45,4.386,0.7049
1586,17.556,1008.5,1031.73,4.405,0.7036
1587,17.183,1005.5,1032.52,4.46,0.6998
1588,16.995,1008.9,1033.81,4.527,0.6948
1589,16.918,1007.1,1035.6,4.584,0.6901
1590,17.005,1009.2,1037.58,4.619,0.6868
1591,17.09,1016.0,1039.55,4.644,0.6842
1592,17.168,1014.0,1041.53,4.65,0.6828
1593,17.015,1017.8,1043.57,4.678,0.6799
1594,17.041,1015.8,1045.67,4.693,0.6779
1595,16.936,1015.5,1047.9,4.716,0.6752
1596,16.862,1013.4,1050.27,4.74,0.6724
1597,16.856,1008.9,1052.72,4.754,0.6703
1598,16.853,1011.9,1055.09,4.768,0.6682
1599,16.856,1014.3,1057.33,4.78,0.6663
1600,16.909,1011.6,1059.5,4.781,0.6653
1601,16.851,1014.2,1061.58,4.791,0.6636
1602,17.029,1012.3,1063.5,4.775,0.6638
1603,16.962,1006.6,1065.38,4.764,0.6637
1604,17.278,1009.0,1066.79,4.722,0.666
1605,17.427,1002.4,1067.75,4.665,0.6695
1606,17.485,1003.1,1068.26,4.616,0.6726
1607,17.521,1001.5,1068.39,4.574,0.6754
1608,17.538,1001.8,1068.2,4.54,0.6777
1609,17.54,999.3,1067.84,4.512,0.6797
1610,17.455,1002.4,1067.36,4.504,0.6804
1611,17.564,1002.6,1066.74,4.486,0.6818
1612,17.534,1002.2,1066.08,4.475,0.6828
1613,17.589,1001.7,1065.31,4.46,0.6841
1614,17.28,1002.9,1064.83,4.486,0.6827
1615,17.369,1005.5,1064.4,4.499,0.6821
1616,17.484,1003.4,1064.06,4.492,0.6827
1617,17.537,1002.4,1063.68,4.48,0.6837
1618,17.608,1006.6,1063.14,4.467,0.6847
1619,17.587,1011.2,1062.53,4.465,0.6851
1620,17.682,1013.7,1061.82,4.456,0.6861
1621,17.648,1014.4,1061.11,4.453,0.6866
1622,17.574,1016.0,1060.45,4.462,0.6863
1623,17.475,1015.7,1060.01,4.48,0.6854
1624,17.527,1015.5,1059.64,4.487,0.6851
1625,17.608,1016.2,1059.26,4.483,0.6855
1626,17.685,1017.9,1058.7,4.474,0.6864
1627,17.75,1016.5,1058.08,4.457,0.6878
1628,17.808,1014.4,1057.37,4.435,0.6894
1629,17.819,1015.1,1056.55,4.419,0.6909
1630,18.042,1016.4,1055.44,4.381,0.6937
1631,18.008,1015.3,1054.18,4.356,0.6957
1632,17.882,1020.9,1052.92,4.358,0.6962
1633,17.721,1019.9,1051.88,4.378,0.6956
1634,17.576,1017.5,1051.17,4.407,0.6941
1635,17.629,1016.8,1050.59,4.422,0.6935
1636,17.473,1019.5,1050.28,4.454,0.6917
1637,17.587,1018.2,1050.11,4.464,0.6911
1638,17.526,1016.7,1050.1,4.477,0.6903
1639,17.541,1014.2,1050.19,4.481,0.69
1640,17.613,1013.1,1050.26,4.475,0.6904
1641,17.487,1016.5,1050.39,4.489,0.6894
1642,17.369,1013.2,1050.8,4.51,0.6879
1643,17.416,1008.3,1051.31,4.514,0.6874
1644,17.576,1009.4,1051.63,4.5,0.6881
1645,17.372,1008.8,1052.02,4.512,0.6871
1646,17.397,1011.3,1052.38,4.522,0.6864
1647,17.471,1007.7,1052.76,4.516,0.6866
1648,17.444,1006.4,1053.08,4.513,0.6866
1649,17.354,1004.3,1053.51,4.519,0.686
1650,17.407,1005.7,1053.88,4.519,0.6858
1651,17.463,1010.2,1054.14,4.518,0.6858
1652,17.295,1013.4,1054.54,4.54,0.6841
1653,17.306,1012.7,1055.02,4.555,0.6829
1654,17.371,1015.6,1055.46,4.562,0.6823
1655,17.577,1016.4,1055.72,4.543,0.6833
1656,17.441,1013.3,1056.05,4.542,0.6833
1657,17.495,1012.1,1056.27,4.534,0.6837
1658,17.574,1012.9,1056.35,4.519,0.6847
1659,17.707,1012.9,1056.22,4.492,0.6865
1660,17.661,1014.5,1055.94,4.479,0.6874
1661,17.636,1016.3,1055.58,4.474,0.6879
1662,17.79,1010.6,1055.12,4.446,0.6899
1663,17.697,1011.2,1054.61,4.437,0.6907
1664,17.768,1014.8,1053.91,4.425,0.6917
1665,17.805,1012.4,1053.15,4.41,0.6931
1666,17.709,1012.0,1052.45,4.409,0.6934
1667,17.873,1013.6,1051.64,4.391,0.6949
1668,17.945,1017.1,1050.61,4.373,0.6965
1669,18.009,1016.5,1049.47,4.351,0.6983
1670,17.896,1019.1,1048.35,4.351,0.6989
1671,17.694,1016.2,1047.54,4.371,0.698
1672,17.865,1015.1,1046.73,4.365,0.6988
1673,17.748,1016.4,1046.01,4.376,0.6985
1674,17.798,1015.6,1045.38,4.377,0.6987
1675,17.835,1018.0,1044.71,4.376,0.6991
1676,17.628,1017.7,1044.29,4.4,0.6979
1677,17.772,1020.4,1043.88,4.404,0.6978
1678,17.665,1017.9,1043.62,4.417,0.6972
1679,17.777,1018.6,1043.37,4.414,0.6975
1680,17.992,1019.1,1042.92,4.387,0.6993
1681,17.953,1018.5,1042.37,4.37,0.7006
1682,18.165,1015.9,1041.53,4.33,0.7034
1683,18.357,1014.5,1040.23,4.276,0.7071
1684,18.299,1015.1,1038.74,4.242,0.7096
1685,18.471,1012.9,1036.91,4.195,0.713
1686,18.462,1013.4,1034.88,4.16,0.7157
1687,18.75,1014.3,1032.42,4.102,0.7196
1688,18.582,1013.2,1029.8,4.076,0.722
1689,18.532,1015.0,1027.22,4.065,0.7238
1690,18.575,1017.0,1024.58,4.054,0.7255
1691,18.582,1015.0,1022.02,4.043,0.7273
1692,18.368,1018.1,1019.76,4.063,0.7275
1693,18.245,1014.2,1017.87,4.088,0.7274
1694,18.36,1010.8,1016.2,4.089,0.7281
1695,18.414,1010.5,1014.61,4.084,0.7292
1696,18.372,1009.4,1013.09,4.083,0.7299
1697,18.49,1006.7,1011.58,4.066,0.7314
1698,18.386,1010.7,1010.1,4.069,0.732
1699,18.29,1012.9,1008.87,4.086,0.7319
1700,18.247,1012.6,1007.79,4.103,0.7316
1701,18.095,1010.9,1007.03,4.132,0.7306
1702,18.136,1005.8,1006.5,4.143,0.7304
1703,17.987,1010.3,1006.17,4.174,0.729
1704,18.132,1006.5,1005.89,4.176,0.729
1705,18.209,1005.7,1005.52,4.167,0.7296
1706,18.123,1006.1,1005.23,4.171,0.7296
1707,17.999,1003.2,1005.14,4.186,0.7289
1708,17.936,1002.0,1005.21,4.202,0.728
1709,17.947,1000.2,1005.42,4.211,0.7274
1710,18.227,996.0,1005.41,4.18,0.729
1711,18.371,992.0,1005.05,4.136,0.7314
1712,18.421,990.1,1004.38,4.094,0.7337
1713,18.394,991.1,1003.43,4.067,0.7354
1714,18.596,996.3,1002.12,4.029,0.7377
1715,18.337,998.7,1000.82,4.034,0.7381
1716,18.297,995.8,999.71,4.039,0.7384
1717,18.27,997.2,998.72,4.047,0.7386
1718,18.272,993.7,997.83,4.049,0.7389
1719,18.245,993.3,996.98,4.053,0.7392
1720,18.197,995.5,996.22,4.065,0.739
1721,17.971,990.6,995.83,4.094,0.7379
1722,18.004,995.8,995.65,4.119,0.7368
1723,17.987,993.9,995.72,4.137,0.7359
1724,18.055,994.1,995.84,4.142,0.7356
1725,17.927,990.9,996.14,4.158,0.7347
1726,17.948,989.6,996.57,4.166,0.7341
1727,17.693,992.9,997.19,4.206,0.7317
1728,17.854,998.5,997.82,4.223,0.7305
1729,17.678,996.8,998.72,4.255,0.7283
1730,17.674,997.0,999.78,4.279,0.7264
1731,17.472,1000.3,1001.12,4.325,0.7231
1732,17.37,1000.9,1002.78,4.372,0.7195
1733,17.405,993.8,1004.63,4.395,0.7172
1734,17.331,995.0,1006.63,4.423,0.7145
1735,17.294,996.3,1008.72,4.449,0.7118
1736,17.359,997.8,1010.84,4.463,0.7099
1737,17.403,995.8,1012.89,4.466,0.7087
1738,17.425,992.8,1014.88,4.462,0.708
1739,17.39,990.6,1016.76,4.461,0.7072
1740,17.342,988.7,1018.64,4.464,0.7062
1741,17.371,990.0,1020.38,4.463,0.7053
1742,17.351,987.9,1022.08,4.463,0.7045
1743,17.252,987.4,1023.76,4.474,0.703
1744,17.083,990.3,1025.55,4.506,0.7001
1745,17.147,989.5,1027.42,4.521,0.6982
1746,17.115,994.4,1029.27,4.542,0.696
1747,17.189,989.7,1031.13,4.543,0.695
1748,17.221,988.4,1032.92,4.539,0.6944
1749,17.355,988.3,1034.48,4.52,0.695
1750,17.24,986.7,1035.99,4.517,0.6944
1751,17.199,990.4,1037.42,4.525,0.6933
1752,17.203,993.6,1038.79,4.533,0.692
1753,17.245,995.3,1040.1,4.537,0.6912
1754,17.423,992.0,1041.23,4.515,0.6921
1755,17.339,995.7,1042.19,4.512,0.6918
1756,17.421,994.2,1042.99,4.499,0.6923
1757,17.293,997.3,1043.78,4.507,0.6914
1758,17.298,998.1,1044.57,4.514,0.6905
1759,17.457,999.4,1045.23,4.502,0.691
1760,17.583,997.1,1045.68,4.476,0.6925
1761,17.512,995.9,1046.05,4.463,0.6931
1762,17.417,997.4,1046.39,4.466,0.6928
1763,17.276,996.9,1046.86,4.485,0.6914
1764,17.295,996.9,1047.41,4.496,0.6904
1765,17.371,998.8,1047.93,4.498,0.69
1766,17.284,996.6,1048.59,4.507,0.6891
1767,17.179,996.3,1049.36,4.526,0.6875
1768,17.265,998.1,1050.14,4.532,0.6867
1769,17.208,998.0,1050.95,4.544,0.6856
1770,17.216,998.6,1051.79,4.552,0.6847
1771,17.303,993.2,1052.64,4.541,0.6849
1772,17.348,994.1,1053.37,4.529,0.6854
1773,17.457,993.9,1053.87,4.507,0.6866
1774,17.707,992.8,1053.94,4.46,0.6896
1775,17.848,992.2,1053.54,4.407,0.693
1776,17.919,990.6,1052.77,4.357,0.6964
1777,17.85,989.6,1051.81,4.327,0.6986
1778,17.758,990.5,1050.76,4.316,0.6997
1779,17.813,995.1,1049.55,4.306,0.7008
1780,17.767,994.2,1048.42,4.304,0.7015
1781,17.68,994.6,1047.39,4.313,0.7015
1782,17.558,992.1,1046.61,4.331,0.7009
1783,17.563,995.8,1045.96,4.348,0.7002
1784,17.256,988.3,1045.83,4.388,0.6979
1785,17.186,991.1,1046.04,4.43,0.6952
1786,17.171,993.3,1046.57,4.466,0.6927
1787,17.177,992.1,1047.33,4.49,0.6908
1788,17.307,994.7,1048.09,4.497,0.69
1789,17.404,994.2,1048.74,4.489,0.6902
1790,17.553,992.6,1049.16,4.464,0.6916
1791,17.618,991.9,1049.36,4.437,0.6932
1792,17.574,994.3,1049.39,4.425,0.6939
1793,17.396,995.6,1049.49,4.438,0.6931
1794,17.423,992.1,1049.63,4.44,0.6928
1795,17.252,988.8,1049.99,4.459,0.6915
1796,17.431,987.0,1050.21,4.449,0.692
1797,17.282,986.6,1050.5,4.459,0.6912
1798,17.117,988.4,1050.98,4.488,0.6892
1799,16.963,985.8,1051.8,4.525,0.6864
1800,16.853,990.0,1052.93,4.571,0.6829
1801,16.835,993.1,1054.3,4.61,0.6795
1802,16.92,991.5,1055.83,4.628,0.6776
1803,16.989,990.6,1057.37,4.633,0.6766
1804,16.911,986.5,1058.97,4.641,0.6753
1805,16.989,986.0,1060.43,4.637,0.6749
1806,16.671,986.1,1062.13,4.671,0.6717
1807,16.659,989.0,1063.92,4.702,0.6687
1808,16.564,992.6,1065.92,4.74,0.6651
1809,16.635,995.9,1067.94,4.765,0.6625
1810,16.957,998.5,1069.65,4.748,0.6629
1811,17.026,998.7,1071.08,4.728,0.6636
1812,16.991,1001.3,1072.3,4.719,0.6636
1813,17.108,1003.7,1073.27,4.702,0.6644
1814,17.144,1004.0,1074.07,4.686,0.6652
1815,17.23,1007.6,1074.63,4.667,0.6662
1816,17.216,1010.0,1075.02,4.658,0.6666
1817,16.972,1009.7,1075.59,4.679,0.6649
