second,temp,o2,fuel,fan,error,pressure
77,1450.090521677838,1.897156814911976,20.614588872946467,900.5199787970033,0.09052167783806908,-2.1520962591315156
78,1450.0655412453177,1.9057690623286145,20.614588872946467,900.5199787970033,0.06554124531771777,-2.1227059298174975
79,1450.0511144671075,1.896409561006891,20.614588872946467,900.5199787970033,0.05111446710748169,-2.117331112024163
80,1450.0428765918157,1.8912211500195566,20.403158353616213,900.5682295846574,0.04287659181568415,-2.1324841013758555
81,1450.0331830788919,1.8709117377936406,20.403158353616213,900.5682295846574,0.03318307889185235,-2.126564867672079
82,1450.0390522797163,1.8557531457723122,20.403158353616213,900.5682295846574,0.03905227971631575,-2.1362689888687934
83,1450.0513688395542,1.8331563163816538,20.403158353616213,900.5682295846574,0.051368839554243095,-2.13577868333341
84,1450.0496671868493,1.8438115628913714,20.403158353616213,900.5682295846574,0.04966718684931948,-2.1072168399701474
85,1450.0425439041555,1.8656950576346862,20.403158353616213,900.5682295846574,0.04254390415553644,-2.1130232356218452
86,1450.0290580993565,1.8822885373318883,20.403158353616213,900.5682295846574,0.029058099356461753,-2.1124572886894035
87,1450.0093844415892,1.8369089770334162,20.403158353616213,900.5682295846574,0.009384441589190828,-2.1180101921925343
88,1450.0057057336721,1.8078001760088283,20.403158353616213,900.5682295846574,0.005705733672130009,-2.127528877522842
89,1450.0036092730388,1.7955384137905048,20.403158353616213,900.5682295846574,0.003609273038819083,-2.1550474269981503
90,1450.0111161641423,1.7727530535392426,20.31302755734114,900.6292440003956,0.011116164142322305,-2.141967864679991
91,1450.0211773468768,1.75489279288794,20.31302755734114,900.6292440003956,0.021177346876811498,-2.1418113677541464
92,1450.0302712062821,1.7444410131308543,20.31302755734114,900.6292440003956,0.030271206282122876,-2.1418017724463576
93,1450.0432815904423,1.7467764887581847,20.31302755734114,900.6292440003956,0.043281590442347806,-2.15059154615385
94,1450.0713884902912,1.7318664750520862,20.31302755734114,900.6292440003956,0.0713884902911559,-2.1313026285822194
95,1450.0999694232178,1.7295104412611249,20.31302755734114,900.6292440003956,0.09996942321777169,-2.1597967062906585
96,1450.1225813541962,1.7231861008181315,20.31302755734114,900.6292440003956,0.12258135419619975,-2.1640567536004736
97,1450.1485820820346,1.7165853635216142,20.31302755734114,900.6292440003956,0.1485820820346362,-2.1740989537925475
98,1450.1778633750673,1.708550899422382,20.31302755734114,900.6292440003956,0.17786337506731797,-2.172113608414524
99,1450.207773401052,1.7229818186575494,20.31302755734114,900.6292440003956,0.20777340105200892,-2.1682297445023044
100,1450.2391538252075,1.7219226510680423,19.731325483325005,900.641548445966,0.23915382520749517,-2.18118874526103
101,1450.2667433912563,1.725307746712123,19.731325483325005,900.641548445966,0.26674339125634106,-2.175646243276815
