step,temp,u_rl,fuel
1320,1449.7585379294783,0.02,17.5395817854605
1321,1450.0484158492377,0.02,17.537029541572352
1322,1450.3836788829935,-0.02,17.49518421081891
1323,1450.6667078455819,-0.02,17.475184211265944
1324,1450.8523048164636,-0.02,17.473477000674748
1325,1450.9400467089238,-0.02,17.476919570664823
1326,1450.9456390592525,-0.02,17.482540390215156
1327,1450.88939235937,-0.02,17.48879781025037
1328,1450.7909290343025,-0.02,17.494920322061233
1329,1450.6670682921206,-0.02,17.500544773573058
1330,1450.5312735232267,-0.02,17.505513299418592
1331,1450.3938306453747,-0.02,17.509777978280944
1332,1450.262329449098,-0.02,17.513336049607272
1333,1450.1679246685287,0.011061164,17.54725141123817
1334,1449.9004902714066,0.02,17.567251410791137
1335,1449.610742721107,0.02,17.576510475229874
1336,1449.401358379249,0.02,17.577014955616605
1337,1449.2814179277175,0.02,17.573376478539515
1338,1449.2406092556093,0.02,17.568018571550724
1339,1449.2618657589044,0.02,17.562194982011977
1340,1449.3274280026078,0.02,17.556536744319953
1341,1449.421475649677,0.02,17.551347016293413
1342,1449.5309892865173,0.02,17.546760579183864
1343,1449.6458509131041,0.02,17.542831491878715
1344,1449.7585375584135,0.02,17.539581798862486
1345,1450.0484153399698,0.02,17.537029496503035
1346,1450.3836782157452,-0.02,17.495184200522406
1347,1450.6667069890148,-0.02,17.47518420096944
1348,1450.8523041561991,-0.02,17.473476965731923
1349,1450.94004613824,-0.02,17.476919558597995
1350,1450.9456385131864,-0.02,17.482540404594832
1351,1450.8893918865422,-0.02,17.488797808207146
1352,1450.7909286083473,-0.02,17.494920343413778
1353,1450.6670682005786,-0.02,17.50054479477122
1354,1450.531273633967,-0.02,17.50551329222208
1355,1450.393830551857,-0.02,17.50977796350823
1356,1450.2623294453886,-0.02,17.51333606487488
1357,1450.1679243787964,0.011061097,17.547251376963736
1358,1449.900489885239,0.02,17.5672513765167
1359,1449.6107422825442,0.02,17.57651052692781
1360,1449.4013577743983,0.02,17.577014951410725
1361,1449.2814173001364,0.02,17.573376472867896
1362,1449.2406087682468,0.02,17.568018578551733
1363,1449.2618653073243,0.02,17.562194984355166
1364,1449.327427733745,0.02,17.556536757230212
1365,1449.4214755407486,0.02,17.551347004632337
1366,1449.5309891461275,0.02,17.546760578708888
1367,1449.6458507456812,0.02,17.542831549707635
1368,1449.7585375620238,0.02,17.53958179366994
1369,1450.0484152276242,0.02,17.537029542000482
1370,1450.3836780047684,-0.02,17.495184199446953
1371,1450.6667071808113,-0.02,17.475184199893988
1372,1450.852304391242,-0.02,17.4734769930805
1373,1450.9400464025105,-0.02,17.47691955850211
1374,1450.9456388582216,-0.02,17.482540397477315
1375,1450.889392268291,-0.02,17.488797815035284
1376,1450.790929072947,-0.02,17.494920334891315
1377,1450.6670685766353,-0.02,17.500544786816835
1378,1450.5312739835056,-0.02,17.505513287188954
1379,1450.393831254713,-0.02,17.509778006631283
1380,1450.2623301086069,-0.02,17.513336062262262
1381,1450.1679250217342,0.0110607715,17.547251044633754
1382,1449.900489832476,0.02,17.56725104418672
1383,1449.6107414004719,0.02,17.57651035668137
1384,1449.401356362893,0.02,17.577014946043406
1385,1449.281415421843,0.02,17.573376525128467
1386,1449.240606617642,0.02,17.568018653600966
1387,1449.26186315973,0.02,17.562195055352877
1388,1449.3274256277157,0.02,17.556536821343396
1389,1449.4214735703747,0.02,17.551347057930922
1390,1449.5309873599833,0.02,17.546760596945553
1391,1449.6458494251594,0.02,17.542831560479843
1392,1449.758536399184,0.02,17.539581804749904
1393,1450.0484122552816,0.02,17.53702955716317
1394,1450.383673383888,-0.02,17.495184202695736
1395,1450.6667020157952,-0.02,17.47518420314277
1396,1450.8522996959318,-0.02,17.47347698572216
1397,1450.9400424686908,-0.02,17.47691956170119
1398,1450.9456357301704,-0.02,17.48254037509361
1399,1450.8893898323147,-0.02,17.48879780954118
1400,1450.7909272165934,-0.02,17.494920324686692
1401,1450.6670671642846,-0.02,17.50054476546762
1402,1450.5312727668575,-0.02,17.50551329125556
1403,1450.3938301494402,-0.02,17.509777968657374
1404,1450.2623290771055,-0.02,17.513336036910133
1405,1450.1679244242935,0.011061228,17.547251456115845
1406,1449.9004900622117,0.02,17.56725145566881
1407,1449.6107425962261,0.02,17.576510524848985
1408,1449.4013582783743,0.02,17.577014934352064
1409,1449.2814178382746,0.02,17.57337645805928
1410,1449.2406091150297,0.02,17.568018566334946
1411,1449.2618656464438,0.02,17.562194978591837
1412,1449.3274279346792,0.02,17.55653674973892
1413,1449.4214755350774,0.02,17.55134698832358
1414,1449.530989104082,0.02,17.546760565312233
1415,1449.6458506860818,0.02,17.5428315258692
1416,1449.7585373009204,0.02,17.539581811366624
1417,1450.0484154289854,0.02,17.53702953277711
1418,1450.3836786257164,-0.02,17.495184196548955
1419,1450.6667077029515,-0.02,17.47518419699599
1420,1450.8523047207348,-0.02,17.473476971827786
1421,1450.940046560425,-0.02,17.47691955046899
1422,1450.9456388750261,-0.02,17.482540390422777
1423,1450.8893922069235,-0.02,17.488797822015183
1424,1450.7909289421648,-0.02,17.494920335888164
1425,1450.667068330615,-0.02,17.500544779995675
1426,1450.531273647155,-0.02,17.50551328169325
1427,1450.39383074809,-0.02,17.50977797162703
1428,1450.262329687995,-0.02,17.513336064642626
1429,1450.1679247266522,0.011060986,17.547251280100674
1430,1449.9004899770935,0.02,17.56725127965364
1431,1449.6107420842147,0.02,17.576510473508517
1432,1449.401357383081,0.02,17.57701494214407
1433,1449.2814167167573,0.02,17.573376508080738
1434,1449.2406080385174,0.02,17.56801859596697
1435,1449.2618646441663,0.02,17.562194989130045
1436,1449.3274270201914,0.02,17.55653675592789
1437,1449.4214747600765,0.02,17.551347018109283
1438,1449.53098833603,0.02,17.546760568648583
1439,1449.6458500386227,0.02,17.542831571208325
1440,1449.7585369603948,0.02,17.539581851156747
1441,1450.0484141768416,0.02,17.53702955144196
1442,1450.383676572255,-0.02,17.495184242213984
1443,1450.6667056987196,-0.02,17.47518424266102
1444,1450.8523031509778,-0.02,17.47347702642446
1445,1450.9400456514416,-0.02,17.476919579336947
1446,1450.9456383997044,-0.02,17.482540364653293
1447,1450.8893919290415,-0.02,17.48879777500663
1448,1450.7909287591438,-0.02,17.494920313683686
1449,1450.667068334245,-0.02,17.500544753138524
1450,1450.5312736410099,-0.02,17.505513269307464
1451,1450.393830985867,-0.02,17.509777977240564
1452,1450.2623301106062,-0.02,17.513336050256143
1453,1450.167924933543,0.011060677,17.547250968537508
1454,1449.9004897852797,0.02,17.567250968090473
1455,1449.6107413775894,0.02,17.576510339534575
1456,1449.401356350269,0.02,17.577014959063963
1457,1449.2814153983225,0.02,17.573376541195966
1458,1449.2406062942232,0.02,17.568018649160926
1459,1449.2618625392574,0.02,17.56219505798444
1460,1449.3274248619468,0.02,17.556536816673358
1461,1449.4214726133223,0.02,17.551347063253413
1462,1449.530986378838,0.02,17.546760649380392
1463,1449.6458483885317,0.02,17.54283156942576
1464,1449.7585354454393,0.02,17.53958184278655
1465,1450.0484110254902,0.02,17.537029582898892
1466,1450.3836719293151,-0.02,17.495184238355748
1467,1450.6667007339954,-0.02,17.475184238802782
1468,1450.8522987283436,-0.02,17.473476968268802
1469,1450.940041776851,-0.02,17.476919564552237
1470,1450.9456351692063,-0.02,17.4825403953029
1471,1450.8893894013213,-0.02,17.4887977804878
1472,1450.790926833783,-0.02,17.494920324108318
1473,1450.667066886977,-0.02,17.500544776714282
1474,1450.531272866534,-0.02,17.505513294623245
1475,1450.3938303350003,-0.02,17.509777976097148
1476,1450.2623295328071,-0.02,17.513336064575835
1477,1450.1679248883347,0.011060971,17.547251252426058
1478,1449.900490340294,0.02,17.567251251979023
1479,1449.6107426021756,0.02,17.57651044830113
1480,1449.401357774417,0.02,17.577014946996016
1481,1449.281417102676,0.02,17.573376497977595
1482,1449.2406083736753,0.02,17.56801860132845
1483,1449.2618646869407,0.02,17.562195012531813
1484,1449.3274270124834,0.02,17.55653678537784
1485,1449.4214747879098,0.02,17.551347042556515
1486,1449.5309885282372,0.02,17.546760608675033
1487,1449.6458503231402,0.02,17.54283155698856
1488,1449.7585372399103,0.02,17.539581802412304
1489,1450.0484142471073,0.02,17.53702953733235
1490,1450.3836764302093,-0.02,17.495184220536302
1491,1450.6667053562405,-0.02,17.475184220983337
1492,1450.8523027573947,-0.02,17.473476969703214
1493,1450.9400450990493,-0.02,17.476919562119875
1494,1450.9456378408188,-0.02,17.482540401765956
1495,1450.8893915334593,-0.02,17.488797807929043
1496,1450.7909285719284,-0.02,17.49492031655484
1497,1450.6670683062198,-0.02,17.500544749921424
1498,1450.5312738615155,-0.02,17.505513284040568
1499,1450.3938311046925,-0.02,17.509777962550203
1500,1450.2623299317052,-0.02,17.513336059526996
1501,1450.1679249053798,0.011060919,17.54725122580265
1502,1449.9004901524918,0.02,17.567251225355616
1503,1449.6107422150953,0.02,17.57651042795631
1504,1449.401357321471,0.02,17.577014937017402
1505,1449.2814165805164,0.02,17.57337649713861
1506,1449.2406078688966,0.02,17.56801861465528
1507,1449.2618643375865,0.02,17.562195007239193
1508,1449.3274266034946,0.02,17.556536785688746
1509,1449.421474188776,0.02,17.551347006076316
1510,1449.5309878460823,0.02,17.54676060933116
1511,1449.6458495650613,0.02,17.54283156164909
1512,1449.758536506962,0.02,17.539581840611955
1513,1450.048413435562,0.02,17.537029543306964
1514,1450.3836755588798,-0.02,17.49518423411408
1515,1450.6667044814594,-0.02,17.475184234561116
1516,1450.8523019895024,-0.02,17.473477027823037
1517,1450.9400445054803,-0.02,17.47691957278115
1518,1450.9456374638849,-0.02,17.482540387764445
1519,1450.8893912119563,-0.02,17.488797797118075
1520,1450.7909283117726,-0.02,17.494920307827073
1521,1450.6670678834873,-0.02,17.500544761698144
1522,1450.5312735175792,-0.02,17.505513291352894
1523,1450.3938308578875,-0.02,17.50977796804614
1524,1450.2623299439772,-0.02,17.513336030372436
1525,1450.1679248074674,0.011060805,17.547251058194234
1526,1449.900489802337,0.02,17.5672510577472
1527,1449.610741568462,0.02,17.576510376157305
1528,1449.4013567104962,0.02,17.577014929528726
1529,1449.2814158172653,0.02,17.573376540183204
1530,1449.2406069114531,0.02,17.568018639587468
1531,1449.2618633021305,0.02,17.562195050054957
1532,1449.3274255920867,0.02,17.556536838213578
1533,1449.421473392234,0.02,17.551347056190284
1534,1449.530987267662,0.02,17.546760649612423
1535,1449.6458492098807,0.02,17.542831602238735
1536,1449.7585361235492,0.02,17.539581814418824
1537,1450.0484121691672,0.02,17.537029543483364
1538,1450.383673436875,-0.02,17.495184188932722
1539,1450.6667022029944,-0.02,17.475184189379757
1540,1450.8522997758798,-0.02,17.473476980342
1541,1450.9400426430288,-0.02,17.476919572104904
1542,1450.9456358491168,-0.02,17.482540408620753
1543,1450.8893899563216,-0.02,17.48879780297397
1544,1450.790927461397,-0.02,17.494920320488593
1545,1450.6670674023048,-0.02,17.500544767215665
1546,1450.531273314639,-0.02,17.50551328744792
1547,1450.3938309103553,-0.02,17.509777969786818
1548,1450.2623298639337,-0.02,17.513336065943545
1549,1450.1679248940334,0.0110609075,17.547251200887036
1550,1449.9004899326105,0.02,17.56725120044
1551,1449.6107417852188,0.02,17.576510414420795
1552,1449.4013569407173,0.02,17.57701492328837
1553,1449.2814162468148,0.02,17.57337650185957
1554,1449.240607553141,0.02,17.568018593620415
1555,1449.2618639561324,0.02,17.562194994528078
1556,1449.327426206422,0.02,17.556536768924886
1557,1449.421473868887,0.02,17.55134701523961
1558,1449.5309875151163,0.02,17.546760591598925
1559,1449.645849258164,0.02,17.54283157363295
1560,1449.758536206658,0.02,17.539581809624615
1561,1450.0484129411057,0.02,17.537029533220004
1562,1450.3836748856509,-0.02,17.49518422241502
1563,1450.666703710675,-0.02,17.475184222862055
1564,1450.8523011390366,-0.02,17.473477030742217
1565,1450.9400437182787,-0.02,17.47691958806931
1566,1450.9456366226707,-0.02,17.48254041902021
1567,1450.8893904099896,-0.02,17.48879782491529
1568,1450.790927562303,-0.02,17.49492034826092
1569,1450.6670673444148,-0.02,17.500544764863722
1570,1450.531272977791,-0.02,17.505513269351685
1571,1450.393830479189,-0.02,17.50977797629589
1572,1450.2623294718455,-0.02,17.513336052196195
1573,1450.167924577113,0.011061053,17.547251303194482
1574,1449.9004900618293,0.02,17.567251302747447
1575,1449.6107423950002,0.02,17.57651048929046
1576,1449.401358107372,0.02,17.577014963438668
1577,1449.2814176894542,0.02,17.573376512643275
1578,1449.240609162981,0.02,17.56801858697014
1579,1449.2618657329522,0.02,17.56219498407114
1580,1449.3274281102708,0.02,17.556536741839057
1581,1449.4214756469137,0.02,17.55134698248245
1582,1449.5309890360616,0.02,17.546760565293248
1583,1449.64585065819,0.02,17.542831551678397
1584,1449.7585373478726,0.02,17.539581783762685
1585,1450.04841450892,0.02,17.537029503955495
1586,1450.3836768194085,-0.02,17.49518419630618
1587,1450.6667057975517,-0.02,17.475184196753215
1588,1450.852303149236,-0.02,17.47347700946619
1589,1450.9400454933716,-0.02,17.476919584268085
1590,1450.9456380920064,-0.02,17.482540409747205
1591,1450.8893915938465,-0.02,17.48879782595753
1592,1450.7909283993522,-0.02,17.4949203419014
1593,1450.6670678558123,-0.02,17.500544779983585
1594,1450.531273265957,-0.02,17.505513289986727
1595,1450.393830593358,-0.02,17.509777963198104
1596,1450.2623293863987,-0.02,17.513336034779602
1597,1450.1679244007594,0.011061171,17.5472514409571
1598,1449.9004899912338,0.02,17.567251440510066
1599,1449.6107424663858,0.02,17.57651051269806
1600,1449.401358295015,0.02,17.577014961858573
1601,1449.281418022036,0.02,17.57337648913571
1602,1449.2406095218296,0.02,17.568018552713262
1603,1449.2618661120002,0.02,17.562194950425177
1604,1449.3274284290037,0.02,17.556536730809206
1605,1449.4214760382222,0.02,17.551346991616196
1606,1449.530989534989,0.02,17.546760572576037
1607,1449.645851022794,0.02,17.542831512668613
1608,1449.758537544661,0.02,17.53958178159997
1609,1450.048415529543,0.02,17.537029563775892
1610,1450.3836786088475,-0.02,17.495184186108947
1611,1450.666707586254,-0.02,17.475184186555982
1612,1450.8523047482545,-0.02,17.473476971428237
1613,1450.9400467353746,-0.02,17.47691953832732
1614,1450.945638893706,-0.02,17.48254036021888
1615,1450.8893919884217,-0.02,17.488797817307074
1616,1450.7909285770584,-0.02,17.49492034152871
1617,1450.6670679799977,-0.02,17.500544784345806
1618,1450.5312733474818,-0.02,17.50551328792449
1619,1450.3938303760365,-0.02,17.50977796589394
1620,1450.2623291373652,-0.02,17.513336046422406
1621,1450.1679246091205,0.0110613005,17.54725156894341
1622,1449.9004903566104,0.02,17.567251568496374
1623,1449.6107430378784,0.02,17.5765105616597
1624,1449.4013588328728,0.02,17.57701492848146
1625,1449.281418390952,0.02,17.57337645219693
1626,1449.2406096563682,0.02,17.568018537333735
1627,1449.2618662341858,0.02,17.5621949291537
1628,1449.3274285534656,0.02,17.55653671174606
1629,1449.4214761588596,0.02,17.55134696530417
1630,1449.5309895672353,0.02,17.546760527930974
1631,1449.6458510018726,0.02,17.54283152536181
1632,1449.7585375574922,0.02,17.539581794416698
1633,1450.0484162398093,0.02,17.53702951658534
1634,1450.3836799495034,-0.02,17.495184196437513
1635,1450.6667090570088,-0.02,17.47518419688455
1636,1450.852305833432,-0.02,17.473476938487988
1637,1450.9400474317813,-0.02,17.476919526584535
1638,1450.9456393907817,-0.02,17.482540383725723
1639,1450.889392277497,-0.02,17.488797803268067
1640,1450.790928677027,-0.02,17.494920326742196
1641,1450.6670678607693,-0.02,17.500544777816703
1642,1450.5312729167274,-0.02,17.505513276502068
1643,1450.3938300160535,-0.02,17.509777977769136
1644,1450.262328879858,-0.02,17.51333607464703
1645,1450.1679241894274,0.011061396,17.54725167223946
1646,1449.9004902509714,0.02,17.567251671792427
1647,1449.6107432625404,0.02,17.576510598399416
1648,1449.4013590995582,0.02,17.577014960741202
1649,1449.2814187907306,0.02,17.57337645047834
1650,1449.2406103235162,0.02,17.56801851045664
1651,1449.261866867861,0.02,17.562194916396287
1652,1449.3274291149155,0.02,17.55653669824874
1653,1449.421476665538,0.02,17.551346943030214
1654,1449.530989973798,0.02,17.546760523689777
1655,1449.645851423796,0.02,17.542831491652645
1656,1449.7585380224805,0.02,17.53958172814269
1657,1450.0484171386313,0.02,17.537029475997898
1658,1450.3836812254963,-0.02,17.495184170335722
1659,1450.6667102735532,-0.02,17.475184170782757
1660,1450.8523070237288,-0.02,17.47347698457168
1661,1450.9400485020885,-0.02,17.476919601391664
1662,1450.9456402678634,-0.02,17.4825404155502
1663,1450.8893930914514,-0.02,17.488797831921396
1664,1450.7909294465746,-0.02,17.49492034974354
1665,1450.667068535096,-0.02,17.50054478387816
1666,1450.5312735731604,-0.02,17.505513249833676
1667,1450.393830443512,-0.02,17.5097779632726
1668,1450.2623288759685,-0.02,17.513336054457202
1669,1450.1679240611386,0.011061581,17.54725182569098
1670,1449.9004902786148,0.02,17.567251825243947
1671,1449.6107434645603,0.02,17.57651060764392
1672,1449.4013598032604,0.02,17.57701492258386
1673,1449.281420034983,0.02,17.57337642180834
1674,1449.2406117449545,0.02,17.568018490434152
1675,1449.261868375688,0.02,17.562194881893326
1676,1449.327430601545,0.02,17.556536648166556
1677,1449.4214779871143,0.02,17.55134691444802
1678,1449.5309909242544,0.02,17.546760494797276
1679,1449.6458520911497,0.02,17.54283146771634
1680,1449.7585383959408,0.02,17.5395817159935
1681,1450.0484182977627,0.02,17.53702948370137
1682,1450.3836831478636,-0.02,17.49518420305253
1683,1450.6667120858904,-0.02,17.475184203499566
1684,1450.852308502928,-0.02,17.473477024171473
1685,1450.9400497555714,-0.02,17.476919614561655
1686,1450.945641348651,-0.02,17.482540401863357
1687,1450.8893939048662,-0.02,17.488797823797775
1688,1450.7909298993236,-0.02,17.49492033237774
1689,1450.6670687562892,-0.02,17.500544759773128
1690,1450.5312736049339,-0.02,17.50551328795762
1691,1450.393830345329,-0.02,17.509777956081958
1692,1450.262328726645,-0.02,17.513336058880988
1693,1450.1679240974058,0.011061675,17.5472519643437
1694,1449.9004907942347,0.02,17.567251963896666
1695,1449.6107445255077,0.02,17.576510717267215
1696,1449.401361405989,0.02,17.57701494589425
1697,1449.281421873119,0.02,17.573376371545642
1698,1449.2406135175468,0.02,17.568018440982318
1699,1449.2618700360208,0.02,17.562194847830067
1700,1449.327432046798,0.02,17.556536619562344
1701,1449.4214791493384,0.02,17.551346882910362
1702,1449.5309921780456,0.02,17.54676048678027
1703,1449.6458531435014,0.02,17.542831447172574
1704,1449.7585393038298,0.02,17.539581681885178
1705,1450.0484198736906,0.02,17.537029489840563
1706,1450.3836853126534,-0.02,17.49518415946802
1707,1450.666714572398,-0.02,17.475184159915056
1708,1450.85231075855,-0.02,17.4734770083674
1709,1450.9400513677108,-0.02,17.476919596870342
1710,1450.9456423963304,-0.02,17.482540401713567
1711,1450.8893945401944,-0.02,17.488797808977914
1712,1450.7909302110945,-0.02,17.494920339736755
1713,1450.6670688062798,-0.02,17.500544794622485
1714,1450.5312735960524,-0.02,17.505513304522843
1715,1450.3938302456047,-0.02,17.509777989024204
1716,1450.2623284980032,-0.02,17.513336086482376
1717,1450.1679241199367,0.011061821,17.547252118803836
1718,1449.9004909207226,0.02,17.5672521183568
1719,1449.6107447558936,0.02,17.57651071209836
1720,1449.4013618057477,0.02,17.577014921305768
1721,1449.2814223630505,0.02,17.57337638520778
1722,1449.240614141315,0.02,17.5680184186844
1723,1449.2618706303276,0.02,17.562194822687236
1724,1449.327432692988,0.02,17.556536595387158
1725,1449.421479957672,0.02,17.551346851959423
1726,1449.5309929510536,0.02,17.546760418145738
1727,1449.6458539238413,0.02,17.542831406080968
1728,1449.7585400703792,0.02,17.539581695353622
1729,1450.048421380261,0.02,17.537029455239058
1730,1450.3836875165907,-0.02,17.495184185730867
1731,1450.6667165132583,-0.02,17.475184186177902
1732,1450.8523123340578,-0.02,17.473476972227253
1733,1450.9400528022577,-0.02,17.476919566709846
1734,1450.9456434859007,-0.02,17.482540398756623
1735,1450.889395331011,-0.02,17.488797831193413
1736,1450.7909307722855,-0.02,17.494920358864682
1737,1450.6670691267268,-0.02,17.50054478985649
1738,1450.5312734640636,-0.02,17.505513294425494
1739,1450.3938298543628,-0.02,17.509777978985365
1740,1450.2623281643118,-0.02,17.51333605064727
1741,1450.167923668476,0.011061988,17.547252268111368
1742,1449.900490911784,0.02,17.567252267664333
1743,1449.6107452493438,0.02,17.576510794106436
1744,1449.4013623748585,0.02,17.57701493224627
1745,1449.281422948819,0.02,17.57337634446671
1746,1449.240614806066,0.02,17.5680183787878
1747,1449.2618714393236,0.02,17.56219478574684
1748,1449.3274335638382,0.02,17.5565365717571
1749,1449.4214807056703,0.02,17.55134682597497
1750,1449.5309935644325,0.02,17.546760441937483
1751,1449.6458544601999,0.02,17.542831444683152
1752,1449.7585403952921,0.02,17.539581694071153
1753,1450.048422620025,0.02,17.537029474262294
1754,1450.38368953294,-0.02,17.495184117631265
1755,1450.6667187449627,-0.02,17.4751841180783
1756,1450.852314304066,-0.02,17.47347695153019
1757,1450.9400542566527,-0.02,17.476919587262447
1758,1450.9456445312385,-0.02,17.482540431505154
1759,1450.8893960540356,-0.02,17.488797841177288
1760,1450.7909312912552,-0.02,17.49492036325129
1761,1450.6670694570125,-0.02,17.500544800666976
1762,1450.5312739200897,-0.02,17.50551329310307
1763,1450.3938305278537,-0.02,17.50977800090729
1764,1450.262328824069,-0.02,17.513336073313994
1765,1450.1679241545366,0.011061644,17.547251924147
1766,1449.900490305372,0.02,17.567251923699967
1767,1449.6107434937528,0.02,17.57651067972402
1768,1449.4013599459593,0.02,17.577014940661908
1769,1449.2814203213081,0.02,17.573376390814975
1770,1449.240612258501,0.02,17.568018461881252
1771,1449.261868996255,0.02,17.56219486107286
1772,1449.327431310565,0.02,17.556536640804673
1773,1449.4214787473006,0.02,17.55134687304331
1774,1449.5309918434018,0.02,17.546760468805417
1775,1449.6458530977286,0.02,17.542831448218912
1776,1449.7585394028467,0.02,17.539581755938045
1777,1450.0484197969163,0.02,17.537029476189964
1778,1450.3836850450082,-0.02,17.495184146329812
1779,1450.6667141217138,-0.02,17.475184146776847
1780,1450.8523102990584,-0.02,17.47347697906238
1781,1450.940051021991,-0.02,17.47691958256483
1782,1450.9456421623877,-0.02,17.482540399699477
1783,1450.8893943725964,-0.02,17.488797812869873
1784,1450.790930168799,-0.02,17.494920351080612
1785,1450.6670687110018,-0.02,17.50054480520982
1786,1450.5312734266602,-0.02,17.505513325130288
1787,1450.3938301544144,-0.02,17.509778021073128
1788,1450.262328919376,-0.02,17.51333608886644
1789,1450.1679241123145,0.01106142,17.54725167614916
1790,1449.900489991911,0.02,17.567251675702124
1791,1449.6107427729146,0.02,17.576510540783975
1792,1449.4013588636985,0.02,17.57701491481002
1793,1449.2814188413042,0.02,17.573376428026005
1794,1449.2406103936585,0.02,17.568018505575914
1795,1449.2618669260542,0.02,17.562194913794702
1796,1449.3274292625733,0.02,17.55653670157146
1797,1449.4214769246792,0.02,17.551346944340192
1798,1449.5309904701885,0.02,17.546760525860385
1799,1449.6458520823292,0.02,17.54283145662548
1800,1449.7585386320934,0.02,17.53958171018107
1801,1450.0484176615262,0.02,17.53702949442082
1802,1450.3836816492783,-0.02,17.49518412258226
1803,1450.6667101905944,-0.02,17.475184123029294
1804,1450.8523065338463,-0.02,17.473476968727528
1805,1450.9400477959207,-0.02,17.47691959844652
1806,1450.9456394852148,-0.02,17.482540409502924
1807,1450.8893922654447,-0.02,17.48879782711942
1808,1450.7909286315908,-0.02,17.494920350017928
1809,1450.66706775815,-0.02,17.500544813814177
1810,1450.531272922342,-0.02,17.5055133259973
1811,1450.393829754272,-0.02,17.509778007017523
1812,1450.2623282715585,-0.02,17.513336074068565
1813,1450.1679239478706,0.011061821,17.54725208214416
1814,1449.9004905018078,0.02,17.567252081697124
1815,1449.6107441191707,0.02,17.576510734558997
1816,1449.4013609775104,0.02,17.577014927764232
1817,1449.28142160543,0.02,17.573376378351142
1818,1449.240613484064,0.02,17.568018419151084
1819,1449.2618701207134,0.02,17.562194812776244
1820,1449.327432279475,0.02,17.556536607827063
1821,1449.4214796961141,0.02,17.55134685572413
1822,1449.5309928675226,0.02,17.546760447859807
1823,1449.645853968078,0.02,17.542831376460832
1824,1449.7585400372875,0.02,17.539581701316354
1825,1450.0484211453286,0.02,17.537029467222357
1826,1450.3836870634236,-0.02,17.49518413954106
1827,1450.666716154346,-0.02,17.475184139988095
1828,1450.8523119917818,-0.02,17.473477014301576
1829,1450.9400524617765,-0.02,17.47691960810565
1830,1450.945643231169,-0.02,17.48254042472199
1831,1450.88939509964,-0.02,17.488797834878273
1832,1450.7909306926183,-0.02,17.494920366825333
1833,1450.667069129851,-0.02,17.5005447926528
1834,1450.531273689633,-0.02,17.505513295945363
1835,1450.3938299467536,-0.02,17.509778007606787
1836,1450.2623283512517,-0.02,17.513336052325403
1837,1450.167923856051,0.011061825,17.547252134793908
1838,1449.9004905866243,0.02,17.567252134346873
1839,1449.6107444092788,0.02,17.57651077069683
1840,1449.4013616489658,0.02,17.577014959398966
1841,1449.28142239876,0.02,17.573376373606255
1842,1449.240614392362,0.02,17.56801841384404
1843,1449.2618710614588,0.02,17.562194802872618
1844,1449.3274332681447,0.02,17.556536585375085
1845,1449.4214804968078,0.02,17.551346869987206
1846,1449.5309934368343,0.02,17.546760435657188
1847,1449.6458545094845,0.02,17.542831388971155
1848,1449.7585404205047,0.02,17.539581697769012
1849,1450.048421801035,0.02,17.53702944201261
1850,1450.3836879681512,-0.02,17.4951841549651
1851,1450.666717209387,-0.02,17.475184155412133
1852,1450.852313116651,-0.02,17.47347696025893
1853,1450.940053360148,-0.02,17.47691954734988
1854,1450.9456438687716,-0.02,17.482540379502158
1855,1450.8893954667017,-0.02,17.48879782343187
1856,1450.7909307452196,-0.02,17.494920348075876
1857,1450.6670691402046,-0.02,17.500544803649273
1858,1450.53127354658,-0.02,17.505513313289725
1859,1450.393829845902,-0.02,17.509778022049453
1860,1450.2623282595353,-0.02,17.51333611310177
1861,1450.167923741883,0.011061903,17.54725222037079
1862,1449.9004907855865,0.02,17.567252219923756
1863,1449.6107449173176,0.02,17.57651079274265
1864,1449.4013619836587,0.02,17.577014946006713
1865,1449.2814224928309,0.02,17.573376372535364
1866,1449.2406143270257,0.02,17.568018407849358
1867,1449.261871017426,0.02,17.562194790504417
1868,1449.3274331630337,0.02,17.55653656622747
1869,1449.4214804550581,0.02,17.55134682124162
1870,1449.5309934674908,0.02,17.546760435753722
1871,1449.6458546414274,0.02,17.542831445703793
1872,1449.7585409569597,0.02,17.539581710664923
1873,1450.0484228474193,0.02,17.53702943841131
1874,1450.3836894265507,-0.02,17.495184104525954
1875,1450.666718597949,-0.02,17.47518410497299
1876,1450.8523142095783,-0.02,17.473476950156705
1877,1450.9400542825808,-0.02,17.47691956428176
1878,1450.9456446461445,-0.02,17.482540402015683
1879,1450.8893960918215,-0.02,17.488797825002507
1880,1450.7909312107397,-0.02,17.494920368153956
1881,1450.6670692882149,-0.02,17.500544797615348
1882,1450.531273670228,-0.02,17.505513289951264
1883,1450.3938302580452,-0.02,17.50977800337575
1884,1450.2623286714133,-0.02,17.51333611296329
1885,1450.167923885949,0.011061692,17.54725200585007
1886,1449.9004901598585,0.02,17.567252005403034
1887,1449.6107434769594,0.02,17.576510687802553
1888,1449.4013600939882,0.02,17.577014951340487
1889,1449.2814204662911,0.02,17.57337639169386
1890,1449.2406123130456,0.02,17.568018433668346
1891,1449.2618690008676,0.02,17.562194843240633
1892,1449.32743135023,0.02,17.556536608321217
1893,1449.421478737466,0.02,17.551346853223727
1894,1449.5309917731015,0.02,17.54676045713348
1895,1449.6458530221582,0.02,17.542831466273917
