% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=162343, Sat Apr 25 05:10:33 2026
1 8 0.16803585077953517 1.0000333338888951 1.0 1.0 1.0000166668055563 1.0000333338888951
2 16 0.1687038989376052 1.0285016748423905 0.76876021929763 0.76876021929763 0.9914375873420235 1.0285016748423905
3 24 0.19076377640120804 1.109027713584758 0.6642140697628937 0.6642140697628937 0.9744612840299354 1.109027713584758
4 32 0.2255187933559935 1.2368997383557987 0.7122825710776768 0.7122825710776768 0.7380035896312229 1.2368997383557987
5 40 0.2808408192073383 1.433004076030232 0.6452905851054219 0.6452905851054219 0.6960946679882162 1.433004076030232
6 48 0.27289649189321563 1.6518700324953628 0.5913765880602552 0.5913765880602552 0.6823490473141584 1.6518700324953628
7 56 0.28493463349979414 1.5981133508410403 0.5209271899047582 0.5209271899047582 0.662379836998802 1.5981133508410403
8 64 0.24159110019189772 1.6396107029349707 0.4721983712284626 0.4721983712284626 0.7059561080771358 1.6396107029349707
9 72 0.19293079422607048 1.5900649937199587 0.4168679971263029 0.4168679971263029 0.6953049316971046 1.5900649937199587
10 80 0.18834482736302666 1.6575021236349474 0.391349606013781 0.391349606013781 0.5536043886650744 1.6575021236349474
11 88 0.17173450159213288 1.6276809697385852 0.3873671404774223 0.3873671404774223 0.5305724039040545 1.6276809697385852
11 88 0.17173450159213288 1.6276809697385852 0.3873671404774223 0.3873671404774223 0.5305724039040545 1.6276809697385852
