step,temp,o2,fuel,fan,error
84,1449.544816208354,2.31920300987446,19.186756256049026,1559.519552423539,0.45518379164604994
85,1449.453087448895,2.3158994406476334,19.200148671712906,1550.836192329021,0.5469125511049242
86,1449.4543880640545,2.3243575195923434,19.210454767897655,1542.7363228948097,0.5456119359455442
87,1449.4248154083805,2.3201690018466525,19.218094453608767,1534.4261272427248,0.575184591619518
88,1449.4102440528802,2.32371299129791,19.221122642775292,1526.5730445651732,0.5897559471197837
89,1449.421684381059,2.3299321052249815,19.219897742293295,1518.7130415960112,0.5783156189409056
90,1449.5316835451943,2.3423748690012376,19.215049861723188,1510.6968418054566,0.4683164548057448
91,1449.5626571269433,2.377657075321485,19.208986464114624,1502.1233684696501,0.4373428730566502
92,1449.6137660838804,2.396219890426892,19.201352343975348,1491.6712882069223,0.386233916119636
93,1449.5910839815851,2.4250439180950982,19.198798831124222,1480.1838919538257,0.4089160184148568
94,1449.5953426345036,2.424667370977355,19.192324807516815,1467.007076302784,0.40465736549640496
95,1449.6579866616707,2.3762049216333887,19.18486121654109,1453.8541717717544,0.3420133383292523
96,1449.7429091858844,2.3740194080862933,19.20235853870567,1444.6267716259297,0.25709081411559964
97,1449.7188513348115,2.3955323047758763,19.215469366100194,1436.5496055280444,0.28114866518853887
98,1449.697384459871,2.401809527327245,19.227605480715,1427.4882478917605,0.3026155401289543
99,1449.6732776965735,2.3718982640912096,19.237783132695274,1418.2014098923253,0.32672230342654984
100,1449.696547620511,2.3889584814127773,19.23357845175841,1408.8520356441936,0.3034523794890447
101,1449.7527436270923,2.421476783933712,19.231113111952133,1398.1819514420029,0.24725637290771374
102,1449.7463421442044,2.4181338372975367,19.235184359450596,1385.2901855183325,0.25365785579560907
103,1449.727836110454,2.4298232319568602,19.22407170165979,1373.9049838895626,0.2721638895459364
104,1449.7072580825632,2.4297455285829708,19.21504095571934,1361.5008767210195,0.2927419174368424
105,1449.6679988958513,2.415366785089995,19.209214311992966,1348.178107659421,0.3320011041487305
106,1449.6483781277082,2.4281065639769777,19.20684633066262,1331.8304151891346,0.35162187229184383
107,1449.654099055762,2.4312642388207335,19.20446473102753,1310.0234434200993,0.34590094423811024
108,1449.705580454184,2.449271564308132,19.201953648704958,1285.9668307108993,0.2944195458160266
109,1449.689443390854,2.456143660735117,19.198705762033907,1274.4850929646689,0.3105566091460332
110,1449.6239564527964,2.4549288315091315,19.197218984734853,1263.5333271418003,0.3760435472036079
111,1449.6050807840024,2.43461831134177,19.198650070834255,1255.4071374179498,0.39491921599756097
112,1449.6093078608187,2.42863904613082,19.192852565705785,1249.5443030293934,0.390692139181283
113,1449.6275036151387,2.4298749642229986,19.1875947112511,1243.6656720767726,0.3724963848612788
114,1449.6080821622902,2.4135709334090603,19.182372325502925,1237.9566390290543,0.3919178377097978
115,1449.5707543549984,2.404609355497723,19.182480875054114,1232.8208031568392,0.4292456450016289
116,1449.5390498001814,2.406036226835893,19.18625769276122,1228.5145683058922,0.46095019981862606
117,1449.5310033090748,2.4105643674700525,19.178603314888615,1224.4897890358113,0.46899669092522345
118,1449.5876463957125,2.392542320575237,19.179778693289276,1219.9565194793508,0.41235360428754575
119,1449.5874746376792,2.394041771089043,19.179840367396054,1215.9957656088393,0.41252536232082093
120,1449.5853990186272,2.402172086957294,19.177125488179325,1211.8115918377594,0.4146009813728142
121,1449.60034814155,2.4160567278492646,19.173093584747186,1207.2433800827728,0.39965185844994267
122,1449.6273830611121,2.3833505122141307,19.17446219162227,1202.8732807643446,0.37261693888785885
123,1449.6784747209922,2.3637021715817403,19.168825792377607,1199.3791707676132,0.32152527900780115
124,1449.6881161350589,2.3520092046157193,19.15945476857176,1197.3773967596292,0.3118838649411373
125,1449.6597559725526,2.328006059240213,19.159600745386474,1196.2016411024113,0.34024402744739746
126,1449.7009019724148,2.2973689459703546,19.16081201985353,1196.1571639315341,0.2990980275851598
127,1449.7579667884195,2.2686749244466724,19.15905589816124,1197.5973088354315,0.2420332115805195
128,1449.793305120852,2.2778145904042204,19.155605125132254,1200.5470299596607,0.2066948791480172
129,1449.8448784373352,2.261474671085502,19.154175632182376,1202.934344751881,0.15512156266481725
130,1449.9553941652412,2.24684391804412,19.147242528512074,1205.9451318590202,0.0446058347588405
131,1450.092743406999,2.2266041394897487,19.14247462452716,1209.480943893838,0.09274340699903405
132,1450.185192079655,2.252824632775227,19.141926806853938,1214.506263315164,0.18519207965505302
133,1450.2086722098954,2.2403752008254614,19.144519667391574,1217.7898582927155,0.20867220989543966
134,1450.1663700608374,2.2113833649072863,19.147361086207717,1221.639682250425,0.16637006083738015
135,1450.1667880384946,2.2200960832790817,19.151118281743717,1226.9941810505525,0.16678803849458745
136,1450.1141070941378,2.2528692732790474,19.153985447218716,1231.6332669288201,0.11410709413780751
137,1450.0984551874315,2.2741550089989744,19.15033643012797,1234.674795232882,0.09845518743145476
138,1450.0356947795913,2.2803104826852914,19.148688238103453,1236.369063997389,0.035694779591267434
139,1450.0488066183484,2.3189772327879057,19.148118380564778,1237.6595235013983,0.04880661834840794
140,1450.0309227457283,2.307117409196495,19.143485296461286,1237.0945891800131,0.030922745728275913
141,1449.9623371353412,2.299431819268854,19.13864339176398,1237.0302256795626,0.0376628646588415
142,1449.9594813876172,2.312430889860298,19.133973769622518,1237.304036681202,0.040518612382811625
143,1449.9668087450252,2.359934373640389,19.129275734443286,1237.0289951691836,0.03319125497478126
144,1449.9221902579118,2.385799037232666,19.12562751307356,1234.2539741066516,0.07780974208822045
145,1449.9066122031138,2.4102289615380337,19.12714774281228,1230.7403457312994,0.0933877968861907
146,1449.9091081124714,2.443027308122803,19.11712337782571,1225.8686218219711,0.09089188752864175
147,1449.9614358168203,2.402669880191735,19.115520660475703,1218.9405604962644,0.03856418317968746
148,1449.9662647676394,2.3694755875494136,19.116589163358814,1214.9051559032478,0.03373523236064102
149,1449.9991594120718,2.345221349475347,19.112890557028784,1211.8260727256354,0.0008405879282236128
150,1449.9870115375668,2.318022115836756,19.108136637817626,1210.0760403173572,0.012988462433213499
151,1450.0095740745523,2.313192239539152,19.100454679302622,1209.9255093563934,0.009574074552347156
152,1450.0951593129537,2.305565521916354,19.09223413073299,1210.063884157936,0.09515931295368318
153,1450.1328428884058,2.2970745891590885,19.083741465114446,1210.6205889611012,0.13284288840577574
154,1450.1100979010002,2.302454357424298,19.075187353515165,1211.6055477085033,0.11009790100024475
155,1450.1059003970593,2.331355126843263,19.06723395513769,1212.2495597377524,0.10590039705925847
156,1450.046942479702,2.3466527960252552,19.062570732241316,1211.2081840625578,0.04694247970201104
157,1449.9906678058169,2.354176000406545,19.0579833734265,1209.3545186597967,0.009332194183116371
158,1449.9137988205139,2.352041154088509,19.05331608398473,1207.1376364252603,0.0862011794861246
159,1449.861717324885,2.3394259041594716,19.048439484167794,1205.0804644480784,0.13828267511507875
160,1449.8476956185896,2.3125005010165602,19.041978085545576,1203.7795888146397,0.15230438141043123
161,1449.8328631420297,2.2938573972782006,19.042611103381805,1204.2216548148087,0.167136857970263
162,1449.8481241710651,2.2980853484626635,19.043945657870292,1205.5516819668594,0.1518758289348625
163,1449.8526676255597,2.283137835343401,19.044976022484338,1206.6437696034855,0.14733237444033875
164,1449.8765945286298,2.3117276140545564,19.046541265399785,1208.4426752040044,0.1234054713702335
165,1449.8573640958577,2.3167250046032173,19.038521821059096,1208.6125575939966,0.1426359041422529
166,1449.8221875491547,2.303546314426783,19.031609671190775,1208.4564231222594,0.17781245084529473
167,1449.798170682909,2.290529040965581,19.023217567440387,1209.0722853387583,0.20182931709109653
168,1449.766808864738,2.275985999042469,19.02417513611638,1210.4221826171645,0.2331911352619045
169,1449.748971446522,2.2552634012095853,19.025573673489607,1212.4549519949232,0.25102855347790864
170,1449.7311937468023,2.2524685818625856,19.027711843871792,1215.491441211176,0.26880625319768114
171,1449.6830982775625,2.2688159371162384,19.029668821817364,1218.5848137709522,0.3169017224374784
172,1449.7585413690108,2.274486794643383,19.023253489733968,1220.834971845524,0.24145863098920017
173,1449.7317848408848,2.260796772086466,19.019072077324694,1222.7093452967763,0.2682151591152433
174,1449.812681323804,2.2955364715081106,19.014861495512154,1225.3451492358838,0.18731867619590048
175,1449.793926553519,2.267790906050743,19.013511819348377,1225.8911845060497,0.2060734464810139
176,1449.767404142824,2.2426986084716956,19.009968353836133,1228.0161220836326,0.23259585717596565
177,1449.7071086738915,2.2418843224212184,19.006482450731625,1231.5975220986709,0.29289132610847446
178,1449.6638846920257,2.2412611209081152,19.00338025835502,1235.1249227843814,0.33611530797429623
179,1449.5998712332832,2.275375163410814,19.001618374062478,1238.582302321394,0.4001287667167617
180,1449.6187753795593,2.261938866441686,18.997945776970028,1239.8295539719727,0.38122462044066197
181,1449.6477326146144,2.227753744458975,18.994247411274085,1241.6602032266721,0.3522673853856304
182,1449.6363633804453,2.20057804757923,18.991637603279347,1245.7661824742179,0.3636366195546543
183,1449.595761849277,2.161682101250151,18.99375586148551,1251.4260353494649,0.4042381507229038
184,1449.542583664656,2.1780860476097406,18.99348675340749,1259.6342006451582,0.4574163353440781
185,1449.5432745805185,2.1985380807973525,18.99312735089143,1265.9714503081009,0.4567254194814723
186,1449.5816712277358,2.199887374062226,18.996384705703548,1270.766624056371,0.4183287722642035
187,1449.5777374495747,2.1892911761133886,18.99883348477865,1275.1983535493202,0.4222625504253301
188,1449.547425498408,2.146707421309785,19.00282020460381,1280.0624573375424,0.4525745015919256
189,1449.5908169723086,2.165323731117836,19.010247783471463,1287.7135643249173,0.4091830276913697
190,1449.568170994795,2.1709681634400346,19.01731394458179,1293.628407692327,0.43182900520491785
191,1449.59095007496,2.1834088159841065,19.02434884819434,1299.083374591253,0.40904992504010806
192,1449.6298817630693,2.1820104281705275,19.030391894166495,1303.7025558801784,0.37011823693069346
193,1449.6446176716945,2.1750355667502252,19.038042336889884,1308.3243342504456,0.3553823283054953
194,1449.7008916770553,2.1393899478539256,19.045152965921925,1313.1573789179563,0.2991083229446758
195,1449.7358621484534,2.1213826407810883,19.055041323300173,1320.0641307636831,0.2641378515465931
196,1449.703636541464,2.1090381574273214,19.06557405512766,1328.0659293266012,0.2963634585360069
197,1449.6174694763638,2.1606781243611546,19.076271362356636,1336.6680964125962,0.38253052363620554
198,1449.5815232946838,2.136006068771795,19.077332710836725,1343.5907701951958,0.4184767053161522
199,1449.6058751480132,2.149655625771533,19.080297046471475,1352.5123666965908,0.3941248519868168
200,1449.6019459662339,2.1659137914422137,19.085182388897053,1359.345873986751,0.3980540337661296
201,1449.578346090329,2.1926983171343095,19.08784381793118,1365.4024835913353,0.4216539096710221
202,1449.5901046275644,2.1901937478666507,19.088695195190223,1371.4787314403789,0.40989537243558516
203,1449.5744194120985,2.1714123435357586,19.08929406680373,1379.0294152589756,0.42558058790154973
204,1449.598151198817,2.1298740420324154,19.090517869374498,1391.0737137624749,0.4018488011829504
205,1449.6089851600452,2.1139789934040962,19.092457954152444,1408.8525242322821,0.3910148399547779
206,1449.538921022455,2.1282516959572946,19.093792570526738,1420.3321930022194,0.4610789775449575
207,1449.5317728487357,2.1363687390791175,19.095983126232397,1425.8484444293742,0.46822715126427283
208,1449.5331833439745,2.1367616772921627,19.096036941321035,1430.1104565389512,0.46681665602545763
209,1449.4969747184641,2.119582860490461,19.09714620636943,1434.2382277664265,0.5030252815358836
210,1449.4972334498125,2.116386382096109,19.097028833743163,1439.20876426687,0.5027665501875163
211,1449.4716701388866,2.104112824667389,19.096695432322363,1444.1971582915019,0.5283298611134342
212,1449.4825391874788,2.0746849560424714,19.09625662026306,1449.806225428165,0.5174608125212217
213,1449.4638289359098,2.094476757687186,19.097144854900264,1457.0040945603525,0.5361710640902402
214,1449.464739425982,2.1022898880462346,19.097481765650045,1462.9974088037648,0.5352605740179115
215,1449.4940463190571,2.1389416508464962,19.104351253400292,1468.1660155223854,0.5059536809428664
216,1449.5329471642415,2.134622212367295,19.105971720308958,1471.443294901152,0.46705283575852263
217,1449.4974226236495,2.153346404587976,19.10765584920885,1474.875123364132,0.5025773763504731
218,1449.4683781501458,2.156351904867714,19.107046374334463,1477.3235336614298,0.5316218498542185
219,1449.4680777288372,2.1869616948582116,19.10571136211077,1479.5727048148083,0.5319222711627845
220,1449.5121011939189,2.1906756437761805,19.116208612483472,1480.1427580476943,0.487898806081148
221,1449.5264928005738,2.203566053587224,19.121586979774854,1480.5342883946716,0.47350719942619435
222,1449.4575811397517,2.2025438557200663,19.131523589589268,1480.2492317846602,0.54241886024829
223,1449.4100165624711,2.2265581498739335,19.142160192484074,1480.0307407880205,0.589983437528872
224,1449.3571934730699,2.282625325251674,19.138587825109493,1478.5938252359117,0.6428065269301442
225,1449.407329335374,2.33068780191849,19.14706046683595,1473.9744021211975,0.5926706646259845
226,1449.4754479777641,2.3194310068094945,19.147563621977422,1466.4588192898145,0.5245520222358664
227,1449.4574497158858,2.3065201128698063,19.16401690384288,1460.2375680857692,0.5425502841142134
228,1449.4761841541765,2.325510909739563,19.17697674351841,1455.3619318254782,0.523815845823492
229,1449.5154985401489,2.3460216317204408,19.18973951187771,1449.6258713564607,0.48450145985111703
230,1449.5069598339867,2.359459420729867,19.202218088609442,1442.9545718325217,0.4930401660133157
231,1449.526713657857,2.3530136688581815,19.213750574186424,1435.730586869142,0.4732863421429556
232,1449.6120561236576,2.3473172461225547,19.213728403993734,1427.1420587181292,0.3879438763424332
233,1449.661348036311,2.3284433294354847,19.20413031669038,1419.8198385911105,0.33865196368901707
234,1449.696209680967,2.2963980093356673,19.204625933485186,1413.2367510524757,0.3037903190329416
235,1449.7375117190413,2.309633082749191,19.201127710264768,1409.402686629919,0.26248828095867793
236,1449.6848448805588,2.3410366220923353,19.194525493669477,1404.8743621827955,0.315155119441215
237,1449.7447748321806,2.3416492228778645,19.188111944195075,1398.5053862735522,0.25522516781938975
238,1449.725043085863,2.345988880927684,19.18160843131922,1392.0650430882115,0.27495691413696477
239,1449.7353050692257,2.3658923453594314,19.173805215537875,1385.3760728789066,0.2646949307743398
240,1449.6948201356138,2.350335387793092,19.166210272641777,1377.2386448319749,0.30517986438621847
241,1449.6822888076579,2.331476195385377,19.166339300812133,1371.1776615932636,0.31771119234213074
242,1449.648780934991,2.2968346008128844,19.163612405586598,1365.7699639970058,0.3512190650089906
243,1449.6315894152428,2.2280561878237157,19.163301342841578,1361.882385026836,0.36841058475715727
244,1449.6671850298787,2.2053469778866432,19.16350424793358,1363.7800958120847,0.3328149701212624
245,1449.6780242441766,2.1590499787812196,19.164004200823133,1367.7702653480455,0.3219757558233596
246,1449.684638538043,2.1295366667256914,19.169040299654792,1374.5108615725983,0.3153614619570817
247,1449.7358441262472,2.132194526847038,19.17455793900499,1384.5187896555121,0.2641558737527703
248,1449.755830663398,2.1501422611791643,19.176208137815955,1398.7418358976383,0.24416933660199902
249,1449.7606923442606,2.118522658799638,19.17765249187881,1405.6825331711934,0.23930765573936696
250,1449.8266819154103,2.120487381287811,19.17854737721038,1419.4910182431297,0.17331808458970954
251,1449.8193494480286,2.100536706825049,19.180156962396627,1427.322605114051,0.1806505519714392
252,1449.7595963615026,2.0869325064923885,19.181993903998134,1436.5817185345675,0.24040363849735513
253,1449.7274336128753,2.074589209073494,19.185566459623843,1444.567565859006,0.27256638712469794
254,1449.6803245246285,2.0907139202881773,19.18912445405921,1452.6493440013485,0.31967547537146856
255,1449.6908616717694,2.089494072775714,19.18905129290475,1458.8978900539425,0.3091383282305742
256,1449.7737864020644,2.1140979042540113,19.188271855934627,1464.9849374918929,0.2262135979356117
257,1449.7960300313032,2.1304568442765475,19.194621153539714,1469.6022155017417,0.2039699686968106
258,1449.7707438220389,2.1354999986229886,19.198103487988067,1473.325270377816,0.2292561779611333
259,1449.77209585702,2.102726222904589,19.200092671847578,1476.7670784882223,0.22790414297992356
260,1449.7430162035164,2.1190502042698163,19.20498649409972,1481.700028250452,0.2569837964836097
261,1449.7317983931282,2.1400521987880934,19.207909391059818,1485.7508870860147,0.2682016068717985
262,1449.8039604274904,2.1539201687671663,19.20777950632034,1488.764525091194,0.19603957250956228
263,1449.8308714739362,2.1580204278650363,19.22229798794184,1490.6595665263135,0.16912852606378692
264,1449.8898720117234,2.189456858921689,19.21788921898816,1492.3466026675608,0.11012798827664483
265,1449.8525441877925,2.2160720340315083,19.215443503064265,1492.6533243282645,0.14745581220745407
266,1449.917639476366,2.247269382141442,19.2319127238792,1491.577150156171,0.08236052363395174
267,1449.8842612296812,2.2759030423027937,19.246081763176026,1488.8952954902588,0.1157387703187851
268,1449.9172542229924,2.2916503374720056,19.252654987931265,1484.5612409259127,0.08274577700763075
269,1449.9002450657,2.297628834995321,19.258526681896555,1479.4111103693042,0.09975493430010829
270,1449.8624235622121,2.298126761851081,19.27471353968495,1474.3059655596999,0.13757643778785678
271,1449.8202342730806,2.280535386354472,19.28997350451715,1469.6315017634356,0.17976572691941328
272,1449.7888784336349,2.2716872456777577,19.30152612950108,1465.9984384082545,0.21112156636513646
273,1449.7583961729304,2.2557243546846535,19.29225258444935,1462.7591784174474,0.241603827069639
274,1449.716535783245,2.2720080495192065,19.296278403965168,1460.1040262794465,0.2834642167549646
275,1449.6579280864655,2.300068386983511,19.29750496000962,1456.5115275431633,0.3420719135344825
276,1449.7010334281122,2.3166762848487523,19.308030729616554,1452.2586717666973,0.2989665718878314
277,1449.7703485459574,2.3132507662748623,19.318556413383174,1447.3135653120041,0.22965145404259601
278,1449.819046743138,2.3273143798617273,19.309184318267008,1442.3485419920896,0.18095325686203978
279,1449.8596419411547,2.346985156139779,19.298942279582118,1436.5176829514814,0.14035805884532238
280,1449.881525777398,2.355927543354138,19.288826286765694,1429.162145370106,0.11847422260188978
281,1449.845368631514,2.387475125171325,19.280765344758866,1421.1940569017252,0.1546313684859797
282,1449.8908873189885,2.3985662054247165,19.28399508814968,1410.6127193809675,0.10911268101153837
283,1449.966903141235,2.404034995956394,19.28194619503957,1399.233499453315,0.03309685876502044
284,1450.0567391865675,2.401772644197721,19.279491685086253,1387.399120805666,0.05673918656748356
285,1450.0970510427173,2.376122233538208,19.271244385902364,1377.2604790853604,0.09705104271733944
286,1450.1092066786773,2.351565436938001,19.26833827077403,1368.3471499540844,0.10920667867731026
287,1450.1532774190912,2.353300506498801,19.264467438769973,1361.4478552562134,0.1532774190911823
288,1450.0907074725778,2.3522983439488563,19.2632586129295,1351.8055474763025,0.09070747257783296
289,1450.0476096349812,2.3324721932252883,19.262141503971723,1340.429260843289,0.04760963498119963
290,1450.0055507304492,2.3127381605679966,19.261387407567423,1331.304388512664,0.005550730449158436
291,1450.024534119791,2.278388834116365,19.261465852941367,1328.9466581659233,0.02453411979104203
292,1449.9934036962757,2.2942786894077005,19.26036928476767,1328.3277234427135,0.006596303724336394
293,1450.046620776657,2.3090771270767085,19.257887095823424,1326.9725727592988,0.04662077665693687
294,1450.149291937483,2.3043948506230443,19.255372175175914,1324.9209681358109,0.1492919374829853
295,1450.2418279639,2.287249578992457,19.252608509879913,1323.1458996122701,0.24182796390005024
296,1450.2728530050829,2.2209570921575486,19.251705533950794,1322.206321131503,0.27285300508287946
297,1450.1680651550334,2.1863793779411136,19.2533171188376,1325.053124459448,0.168065155033446
298,1450.1662463301534,2.1351503554170193,19.26055286981066,1329.3649693658404,0.16624633015339896
299,1450.2181825701362,2.106269736880754,19.26949342309682,1336.3913947494134,0.2181825701361504
300,1450.2291269105879,2.089227626334939,19.28078131165848,1345.3760382238686,0.2291269105878655
301,1450.178272120902,2.0906831472798015,19.292970416275377,1355.4491676482264,0.17827212090196554
302,1450.1552913419093,2.094703983838524,19.296860193031186,1368.2081025218147,0.15529134190933291
303,1450.07782917004,2.078661778448395,19.308243269460817,1379.5555559220063,0.07782917004010415
304,1450.0159751630915,2.114167315450715,19.31773747598376,1392.1950654549141,0.015975163091525246
305,1449.919990803054,2.0722410742092308,19.324424428432334,1406.4069266587082,0.08000919694609365
306,1449.9296997883705,2.062496910558857,19.32686853888708,1427.0206754597361,0.07030021162950106
307,1449.926206927349,2.0912704930630404,19.328457492225752,1451.2414106137949,0.07379307265091484
308,1449.9475584690863,2.107379287874343,19.32928377162371,1457.8746544602507,0.052441530913711176
309,1450.0087115271008,2.1219795568599737,19.328615211177055,1463.159365830357,0.008711527100786043
