step,temperature,error
688,1450.128937068917,0.1289370689169118
689,1450.0517670557579,0.051767055757864
690,1450.067069065306,0.06706906530598644
691,1450.0142545712897,0.014254571289711748
692,1450.0193091820136,0.019309182013557802
693,1449.9851442357144,-0.014855764285584883
694,1449.9395001040195,-0.06049989598045613
695,1449.9435792896204,-0.05642071037959795
696,1449.920515393675,-0.0794846063249679
697,1449.940403731226,-0.059596268773930205
698,1449.9109453945484,-0.0890546054515653
699,1449.9425407790502,-0.05745922094979505
700,1450.0363485309072,0.03634853090716206
701,1449.9767547927074,-0.023245207292575287
702,1449.938500830742,-0.06149916925801335
703,1449.9507408306736,-0.04925916932643304
704,1449.9938665785942,-0.006133421405820627
705,1449.994322044294,-0.005677955706005378
706,1449.9289642928572,-0.0710357071427552
707,1449.8939382114363,-0.10606178856369297
708,1449.9225954293781,-0.07740457062186579
709,1449.9314368870616,-0.0685631129383637
710,1449.9276448420917,-0.07235515790830505
711,1449.9562071390235,-0.04379286097650947
712,1449.9026688695676,-0.09733113043239427
713,1449.8686843507478,-0.13131564925220118
714,1449.9214487339927,-0.0785512660072527
715,1449.851676204608,-0.14832379539188878
716,1449.7719376045175,-0.2280623954825387
717,1449.74922673645,-0.2507732635499451
718,1449.7124149811234,-0.28758501887659804
719,1449.7288990419022,-0.2711009580978043
720,1449.7560890565062,-0.24391094349380182
721,1449.802295459798,-0.19770454020203942
722,1449.8467360878994,-0.1532639121005559
723,1449.8317917851514,-0.1682082148486188
724,1449.8777055991445,-0.12229440085548049
725,1449.9816359927117,-0.01836400728825538
726,1450.018677065694,0.018677065693964323
727,1450.089271865127,0.0892718651271025
728,1450.174454180345,0.17445418034503746
729,1450.1572759864348,0.15727598643479723
730,1450.1719866544247,0.17198665442469974
731,1450.1464664422954,0.14646644229537742
732,1450.027377431617,0.02737743161696926
733,1450.0599022335593,0.059902233559341767
734,1450.0603834133321,0.06038341333214703
735,1450.0345206529857,0.0345206529857478
736,1450.0886374865008,0.08863748650082925
737,1450.02774288362,0.02774288362002153
738,1450.134087245444,0.13408724544410688
739,1450.0544832577286,0.05448325772863427
740,1449.9864790364559,-0.013520963544124243
741,1449.927345368948,-0.07265463105204617
742,1449.9640566224127,-0.03594337758727306
743,1450.009219759319,0.00921975931896668
744,1450.00614546687,0.00614546687006623
745,1450.029084226797,0.02908422679706746
746,1449.9848941978044,-0.015105802195648721
747,1450.0043494181425,0.004349418142510331
748,1449.9216472447304,-0.07835275526963414
749,1449.9406099863834,-0.05939001361662122
750,1449.8479784758733,-0.15202152412666692
751,1449.8927983360416,-0.10720166395844899
752,1449.8933073497722,-0.10669265022784202
753,1449.8584562493447,-0.14154375065527347
754,1449.8357540582683,-0.1642459417316786
755,1449.897767527554,-0.10223247244607592
756,1449.8998329503286,-0.10016704967142687
757,1449.9372825922428,-0.06271740775719081
758,1449.8172018356258,-0.1827981643741623
759,1449.8754011536548,-0.12459884634517948
760,1449.9092833047475,-0.09071669525246762
761,1449.9660728209988,-0.03392717900123898
762,1449.9713482323718,-0.028651767628161906
763,1450.0090890287354,0.009089028735388638
764,1450.0150877237586,0.015087723758597349
765,1450.0409940100405,0.040994010040549256
766,1450.1046744068865,0.10467440688648821
767,1450.1207712025605,0.12077120256049056
768,1450.044660038167,0.04466003816696684
769,1450.0225147612116,0.022514761211596124
770,1449.9824579368803,-0.017542063119663
771,1450.0810411459252,0.08104114592515543
772,1450.0987030074596,0.09870300745956229
773,1450.1177007811639,0.11770078116387594
774,1450.0961798781664,0.09617987816636742
775,1450.2079430004578,0.2079430004578171
776,1450.2677642138929,0.2677642138928604
777,1450.2722831450933,0.2722831450932972
778,1450.2203050879157,0.22030508791567627
779,1450.2436654770506,0.24366547705062658
780,1450.1933781433734,0.19337814337336567
781,1450.1350286584532,0.13502865845316592
782,1450.1558144126523,0.15581441265226204
783,1450.097322413794,0.09732241379401785
784,1450.0306490228493,0.030649022849274843
785,1449.9925008766604,-0.007499123339584912
786,1450.0407067841638,0.04070678416383089
787,1449.9691337016573,-0.030866298342743903
788,1449.9911334434662,-0.008866556533803305
789,1449.9622091138144,-0.0377908861855758
790,1449.8999422477807,-0.1000577522192998
791,1449.918351434839,-0.08164856516100372
792,1449.9719108698268,-0.028089130173157173
793,1449.9078905988463,-0.09210940115372068
794,1450.003953102102,0.003953102102059347
795,1450.0212338185024,0.021233818502423674
796,1449.9969523745094,-0.0030476254905806854
797,1449.984428899758,-0.015571100241913882
798,1449.9343430458844,-0.06565695411563865
799,1449.9758873626922,-0.02411263730778046
800,1449.986911901098,-0.013088098902017009
801,1449.946209871622,-0.0537901283780684
802,1449.973785165383,-0.026214834616894223
803,1450.0195263292185,0.019526329218479077
804,1449.9934637764854,-0.006536223514558515
805,1449.9931157873589,-0.006884212641125487
806,1450.0245749652163,0.024574965216288547
807,1450.0458605222861,0.0458605222861479
808,1450.1114745444052,0.11147454440515503
809,1450.1173925174846,0.11739251748463175
810,1450.1058139164109,0.10581391641085247
811,1450.1523887965834,0.1523887965834092
812,1450.2126452844525,0.21264528445249198
813,1450.1623872702912,0.16238727029121947
814,1450.0767750235539,0.07677502355386423
815,1450.0694390809197,0.06943908091966478
816,1450.1001876170676,0.10018761706760415
817,1450.0475072127263,0.04750721272625924
818,1450.0199838017695,0.019983801769512866
819,1450.0732115957853,0.07321159578532388
820,1450.0704787525067,0.07047875250668767
821,1450.0865395737258,0.0865395737257586
822,1450.0393595745506,0.03935957455064454
823,1449.9894374543721,-0.010562545627863074
824,1450.0693936172893,0.06939361728927906
825,1450.1848432708143,0.1848432708143264
826,1450.1657086913945,0.16570869139445676
827,1450.1990526219988,0.1990526219988169
828,1450.2103431092619,0.21034310926188482
829,1450.1739953513145,0.1739953513144883
830,1450.165439628379,0.1654396283790902
831,1450.151616865156,0.15161686515602923
832,1450.1099077532601,0.10990775326013136
833,1450.1996181371512,0.19961813715121934
834,1450.1741898874777,0.17418988747772346
835,1450.171355302392,0.1713553023919303
836,1450.1942396531533,0.1942396531533177
837,1450.1407211468977,0.14072114689770387
838,1450.170843842871,0.1708438428709087
839,1450.1242537911342,0.12425379113415147
840,1450.1323546203357,0.1323546203357182
841,1450.1167710952598,0.11677109525976448
842,1450.0899031536005,0.08990315360051682
843,1450.0397101734545,0.0397101734545231
844,1450.142024989634,0.14202498963391008
845,1450.1005006930438,0.10050069304384124
846,1450.0080052485798,0.008005248579820545
847,1449.965469619638,-0.034530380361957214
848,1449.949171104817,-0.05082889518303091
849,1450.0115137889613,0.011513788961337923
850,1450.001341538742,0.0013415387420536717
851,1450.056405584759,0.056405584758977056
852,1450.1214440733033,0.12144407330333706
853,1450.1212136591673,0.1212136591673243
854,1450.058451980517,0.058451980517020274
855,1450.0720749747052,0.0720749747051741
856,1450.0504415690755,0.050441569075474035
857,1450.049340367345,0.049340367344939295
858,1449.9883837620682,-0.011616237931775686
859,1450.0235198250111,0.023519825011135254
860,1450.0376180098056,0.03761800980555563
861,1450.0042871029927,0.00428710299274826
862,1450.0100740013938,0.010074001393832077
863,1450.0029959443268,0.002995944326812605
864,1449.996514265729,-0.0034857342709528893
865,1449.9700869820165,-0.02991301798351742
866,1449.8458587976468,-0.15414120235323026
867,1449.8133134970915,-0.18668650290851474
868,1449.8769617108994,-0.12303828910057746
869,1449.839919868707,-0.1600801312929434
870,1449.8548414126763,-0.1451585873237491
871,1449.8546982097528,-0.1453017902472311
872,1449.8336540841583,-0.16634591584170266
873,1449.7941007818647,-0.20589921813530054
874,1449.8213467251976,-0.17865327480240012
875,1449.746964316196,-0.25303568380400066
876,1449.8280427055438,-0.171957294456206
877,1449.7939771622362,-0.20602283776383956
878,1449.7583342806101,-0.24166571938985726
879,1449.6971608512772,-0.3028391487227964
880,1449.7134511479017,-0.286548852098349
881,1449.683861767601,-0.3161382323989983
882,1449.6132108838058,-0.3867891161942225
883,1449.6150896011222,-0.38491039887776424
884,1449.5745355472116,-0.4254644527884466
885,1449.606519486762,-0.3934805132380461
886,1449.6366498997381,-0.36335010026186865
887,1449.5371357649672,-0.46286423503283913
888,1449.566801089899,-0.43319891010105493
889,1449.6363296399795,-0.36367036002047826
890,1449.6730775661529,-0.3269224338471304
891,1449.6615976770415,-0.3384023229584727
892,1449.6321290161738,-0.36787098382615113
893,1449.7216345575187,-0.27836544248134487
894,1449.7407100722949,-0.25928992770514014
895,1449.800982369784,-0.1990176302160762
896,1449.7932920391102,-0.2067079608898439
897,1449.7480698093118,-0.2519301906881992
898,1449.759481620601,-0.2405183793989636
899,1449.7618096146944,-0.23819038530564285
900,1449.80139519493,-0.19860480507009015
901,1449.8431547653915,-0.15684523460845412
902,1449.81266796524,-0.18733203475994742
903,1449.7755223520726,-0.2244776479274151
904,1449.7721679207245,-0.22783207927545845
905,1449.8066661360215,-0.19333386397852337
906,1449.7485198943086,-0.25148010569137114
907,1449.824601183612,-0.1753988163879967
908,1449.8094028661822,-0.19059713381784604
909,1449.9026372727965,-0.09736272720351735
910,1449.9378858288271,-0.06211417117287965
911,1449.895780038953,-0.10421996104696518
912,1449.8284202017167,-0.17157979828334646
913,1449.720964440723,-0.2790355592769629
914,1449.7964915152265,-0.20350848477346517
915,1449.8512390987137,-0.14876090128632313
916,1449.8908413527151,-0.10915864728485758
917,1449.9281862429877,-0.07181375701225079
918,1449.9009975413949,-0.09900245860512769
919,1449.8737642683525,-0.12623573164751178
920,1449.8894114789778,-0.11058852102223682
921,1449.8686901291296,-0.13130987087038193
922,1449.880549504708,-0.11945049529208518
923,1449.8826461689562,-0.1173538310438289
924,1449.931890890883,-0.06810910911690371
925,1449.9389785709836,-0.06102142901636398
926,1449.9930488832977,-0.006951116702339277
927,1449.927648109483,-0.07235189051698399
928,1449.987296447051,-0.012703552949005825
929,1449.9742285020386,-0.025771497961386558
930,1449.9414736288138,-0.05852637118618986
931,1449.9889725985036,-0.011027401496448874
932,1450.0154762304242,0.015476230424155801
933,1449.9238139860795,-0.0761860139205055
934,1449.873442652577,-0.12655734742293134
935,1449.9063316899,-0.09366831009992893
936,1449.861205649471,-0.1387943505289968
937,1449.8596196561236,-0.1403803438763589
938,1449.8072688163224,-0.1927311836775516
939,1449.770268145534,-0.22973185446608113
940,1449.8359750290124,-0.1640249709876116
941,1449.8163854983259,-0.1836145016741284
942,1449.8205091546606,-0.1794908453393873
943,1449.8018715641358,-0.1981284358641915
944,1449.8830805996618,-0.11691940033824721
945,1449.7906438274222,-0.20935617257782724
946,1449.8438409491546,-0.15615905084541737
947,1449.8462961378098,-0.15370386219024113
948,1449.8429607153705,-0.1570392846294908
949,1449.7659516915994,-0.2340483084005882
950,1449.759182306979,-0.240817693020972
951,1449.8356488011555,-0.16435119884454252
952,1449.8867024353574,-0.11329756464260754
953,1449.8807795544442,-0.11922044555581124
954,1450.016247683968,0.016247683968003912
955,1449.9598570764838,-0.04014292351621407
956,1449.9236420940215,-0.07635790597851155
957,1449.8949978737355,-0.10500212626448047
958,1449.9169547227089,-0.08304527729114852
959,1449.8926126642143,-0.10738733578568826
960,1449.840319015601,-0.15968098439907408
961,1449.9645451206738,-0.03545487932615288
962,1449.9412103380453,-0.058789661954733674
963,1449.9317230471254,-0.0682769528746121
964,1449.8734703327614,-0.12652966723862846
965,1449.9126585851332,-0.08734141486684166
966,1449.8908147206223,-0.10918527937769795
967,1449.8871637335972,-0.11283626640283728
968,1449.8109181226293,-0.18908187737065418
969,1449.9123152703005,-0.0876847296995038
970,1449.9485870597673,-0.05141294023269438
971,1449.9354776040639,-0.0645223959361374
972,1449.956877266678,-0.04312273332197947
973,1449.924508290631,-0.07549170936908922
974,1449.820373742968,-0.17962625703194135
975,1449.8827733342416,-0.11722666575838048
976,1449.8761526473804,-0.12384735261957758
977,1449.957350401748,-0.04264959825195547
978,1450.027885598208,0.027885598208058582
979,1450.0237598664858,0.02375986648576145
980,1450.0645892200116,0.06458922001161227
981,1450.0520061848865,0.05200618488652253
982,1450.026377408529,0.026377408529015156
983,1450.1166926698636,0.11669266986359617
984,1450.0707200986603,0.07072009866033113
985,1450.1291563437258,0.1291563437257537
986,1450.128263181281,0.12826318128099956
987,1450.1375530554262,0.1375530554262241
988,1450.1642882247859,0.1642882247858779
989,1450.1301175573087,0.1301175573087221
990,1450.2347680590676,0.2347680590676191
991,1450.1480617550312,0.14806175503122176
992,1450.1582299117529,0.15822991175286916
993,1450.1110418804117,0.11104188041167617
994,1450.1399737274135,0.13997372741346226
995,1450.0889276659955,0.0889276659954703
996,1450.1467234791767,0.1467234791766714
997,1450.0459285770341,0.045928577034146656
998,1450.0105020168412,0.010502016841201112
999,1449.9891639686982,-0.010836031301778348
1000,1413.1753839484168,-36.824616051583234
1001,1416.1384367228043,-33.86156327719573
1002,1418.852557431995,-31.14744256800509
1003,1421.4138504360628,-28.58614956393717
1004,1423.6793555666154,-26.320644433384587
1005,1425.834017765259,-24.165982234741023
1006,1427.7765323942972,-22.223467605702808
1007,1429.5724964128678,-20.42750358713215
1008,1431.2171860266355,-18.782813973364455
1009,1432.6901171098573,-17.309882890142717
1010,1434.0917742429617,-15.90822575703828
1011,1435.2897765806051,-14.710223419394879
1012,1436.5391194019992,-13.460880598000813
1013,1437.5923114445932,-12.407688555406821
1014,1438.596322557893,-11.403677442106982
1015,1439.5528242969772,-10.447175703022822
1016,1440.3495272115458,-9.65047278845418
1017,1441.109244466616,-8.890755533383981
1018,1441.7492736135123,-8.250726386487713
1019,1442.3184069117178,-7.68159308828217
1020,1442.8900637262764,-7.109936273723633
1021,1443.5390532970982,-6.460946702901765
1022,1444.0946736551912,-5.905326344808827
1023,1444.5018915931598,-5.498108406840174
1024,1444.9176227716318,-5.082377228368159
1025,1445.1942964866391,-4.805703513360868
1026,1445.6045071203328,-4.395492879667245
1027,1445.8917641539965,-4.108235846003481
1028,1446.2108443203365,-3.7891556796635086
1029,1446.4989817331038,-3.5010182668961534
1030,1446.743257745524,-3.2567422544759665
1031,1446.9597545922886,-3.0402454077113816
1032,1447.2108677614417,-2.7891322385582953
1033,1447.3702016026493,-2.629798397350669
1034,1447.5207647555867,-2.479235244413303
1035,1447.7798136918261,-2.2201863081738793
1036,1447.8619157452524,-2.1380842547475822
1037,1448.0844061845826,-1.9155938154174237
1038,1448.1683845080618,-1.831615491938237
1039,1448.307261924315,-1.6927380756849288
1040,1448.3514160412676,-1.648583958732388
1041,1448.4176047171138,-1.582395282886182
1042,1448.5542647809323,-1.4457352190677284
1043,1448.689113268553,-1.310886731446999
1044,1448.8827830749035,-1.1172169250964998
1045,1448.9657443442045,-1.034255655795505
1046,1449.0209789075175,-0.979021092482526
1047,1449.0379082455645,-0.9620917544355052
1048,1449.127356552301,-0.8726434476989198
1049,1449.1526174939115,-0.8473825060884792
1050,1449.145248167165,-0.8547518328350634
1051,1449.2679610926061,-0.7320389073938713
1052,1449.2808838493304,-0.7191161506696062
1053,1449.300904463032,-0.6990955369678886
1054,1449.297255663025,-0.7027443369750017
1055,1449.397262595519,-0.602737404481104
1056,1449.4094116420356,-0.5905883579644069
1057,1449.3822751873233,-0.6177248126766699
1058,1449.3318533433028,-0.6681466566972176
1059,1449.3530101080864,-0.646989891913563
1060,1449.3809970222658,-0.6190029777342261
1061,1449.4765542271496,-0.5234457728504367
1062,1449.4149987358426,-0.5850012641574267
1063,1449.469704241904,-0.5302957580959173
1064,1449.505900322336,-0.49409967766405316
1065,1449.4778018422662,-0.5221981577337829
1066,1449.4033214829287,-0.5966785170712683
1067,1449.4954412989728,-0.5045587010272357
1068,1449.5237517513783,-0.4762482486216868
1069,1449.5244567797463,-0.4755432202537122
1070,1449.5820901195518,-0.41790988044817823
1071,1449.660609757329,-0.3393902426710156
1072,1449.7003861753021,-0.2996138246978717
1073,1449.6199699615036,-0.380030038496443
1074,1449.6949548978562,-0.3050451021438221
1075,1449.74549469187,-0.2545053081300921
1076,1449.6875759323368,-0.3124240676631871
1077,1449.7500244721105,-0.24997552788954636
1078,1449.621423286158,-0.3785767138419942
1079,1449.5776057002292,-0.42239429977075815
1080,1449.711057280742,-0.28894271925810244
1081,1449.7630462890352,-0.23695371096482631
1082,1449.872698493932,-0.1273015060680791
1083,1449.9115911208537,-0.08840887914630002
1084,1449.907288916575,-0.09271108342500156
1085,1449.9581482221997,-0.04185177780027516
1086,1449.9764256363571,-0.023574363642865137
1087,1449.9593589975384,-0.040641002461597964
1088,1450.0274698345208,0.027469834520843506
1089,1450.0096776486212,0.009677648621163826
1090,1450.0156949902996,0.015694990299607525
1091,1450.0627434286073,0.06274342860729121
1092,1450.0777028495468,0.07770284954676754
1093,1450.0154645726313,0.015464572631344708
1094,1450.0709737145696,0.0709737145696181
1095,1450.161409681307,0.16140968130707734
1096,1450.1748649287645,0.1748649287644639
1097,1450.1400210319762,0.14002103197617544
1098,1450.069662166383,0.06966216638306832
1099,1450.0600284263135,0.06002842631346539
1100,1450.191362848888,0.19136284888804767
1101,1450.1216089757017,0.12160897570174711
1102,1450.1809595054078,0.18095950540782724
1103,1450.1963014020828,0.19630140208278135
1104,1450.1232740839664,0.12327408396640749
1105,1450.151002005707,0.15100200570691413
1106,1450.1556644770533,0.15566447705327846
1107,1450.1384069094966,0.13840690949655254
1108,1450.058590109695,0.058590109694932835
1109,1450.0831563784805,0.08315637848045299
1110,1450.020405338857,0.02040533885701734
1111,1450.0044420812299,0.004442081229854011
1112,1450.0351712974032,0.035171297403167046
1113,1450.082741432223,0.08274143222297425
1114,1449.9478738115138,-0.052126188486226965
1115,1449.9449569769686,-0.055043023031430494
1116,1449.9739441881902,-0.026055811809783336
1117,1449.9442422047,-0.05575779529999636
1118,1449.9801541517734,-0.019845848226623275
1119,1449.9476132304912,-0.052386769508757425
1120,1449.84095393021,-0.1590460697900653
1121,1449.873855590298,-0.12614440970196483
1122,1449.8065832934337,-0.19341670656626775
1123,1449.8504942154852,-0.1495057845147585
1124,1449.8518096309986,-0.14819036900144056
1125,1449.9218543064624,-0.07814569353763545
1126,1450.0091660252772,0.009166025277181689
1127,1449.9785433558711,-0.02145664412887527
1128,1449.9805201991148,-0.019479800885164877
1129,1450.078886161936,0.07888616193599773
1130,1450.0383413504007,0.03834135040074216
1131,1450.044590677355,0.04459067735501776
1132,1450.0413750792773,0.04137507927725892
1133,1450.059714053684,0.05971405368404703
1134,1450.051240217116,0.05124021711594651
1135,1450.0419319244709,0.04193192447087313
1136,1450.0637415653691,0.06374156536912778
1137,1450.033844434371,0.033844434371076204
1138,1450.0007393611966,0.000739361196565369
1139,1449.9065444936364,-0.09345550636362532
1140,1449.939060702958,-0.060939297042068574
1141,1449.9807935673157,-0.019206432684313768
1142,1449.9954020997895,-0.004597900210455919
1143,1450.1411490193723,0.14114901937227842
1144,1450.0835141455925,0.0835141455925168
1145,1450.0862889054015,0.08628890540148859
1146,1450.083412597734,0.08341259773396814
1147,1450.084391088328,0.08439108832794773
1148,1450.1334723953053,0.13347239530526167
1149,1450.1682092617607,0.16820926176069406
1150,1450.1485074793634,0.14850747936338848
1151,1450.1413975666496,0.14139756664962988
1152,1450.1921183363604,0.19211833636040865
1153,1450.165813562015,0.16581356201504605
1154,1450.2027121027238,0.20271210272380813
1155,1450.1626563426958,0.16265634269575457
1156,1450.2179704883522,0.21797048835219357
1157,1450.261013046316,0.2610130463160658
1158,1450.332789101364,0.3327891013639146
1159,1450.240943401211,0.2409434012110978
1160,1450.2452089195544,0.24520891955444313
1161,1450.3410437691557,0.34104376915570356
1162,1450.2767636864942,0.2767636864941778
1163,1450.3048089286106,0.3048089286105551
1164,1450.3481642413078,0.3481642413078134
1165,1450.3748789830834,0.374878983083363
1166,1450.3250969214714,0.3250969214714132
1167,1450.2403299536234,0.24032995362335896
1168,1450.204834417138,0.20483441713804496
1169,1450.2672104403596,0.26721044035957675
1170,1450.2812769988625,0.281276998862495
1171,1450.263420643899,0.2634206438990532
1172,1450.2570636508242,0.25706365082419325
1173,1450.2573524644342,0.2573524644342342
1174,1450.2953461533089,0.2953461533088557
1175,1450.2832456203325,0.2832456203325364
1176,1450.3159675324637,0.3159675324636737
1177,1450.2695252634276,0.26952526342756755
1178,1450.229558249676,0.2295582496760744
1179,1450.1765452857608,0.176545285760767
1180,1450.1114807215986,0.11148072159858202
1181,1449.9961869594913,-0.003813040508703125
1182,1450.0183497188611,0.018349718861145448
1183,1450.0728662092604,0.07286620926038267
1184,1450.0458763926292,0.04587639262922494
1185,1450.0742498047473,0.07424980474729637
1186,1450.1397259545868,0.1397259545867655
1187,1450.0668951969903,0.06689519699034463
1188,1449.9639103864808,-0.03608961351915241
1189,1449.882536199202,-0.1174638007980775
1190,1449.925127511751,-0.07487248824895687
1191,1449.903597008049,-0.09640299195098123
1192,1449.9041109847883,-0.09588901521169646
1193,1449.9594354976593,-0.04056450234065778
1194,1449.9335395084495,-0.06646049155051514
1195,1449.9359425956006,-0.0640574043993638
1196,1450.0973752838709,0.09737528387086059
1197,1450.0775442099127,0.07754420991273037
1198,1450.160230675302,0.1602306753020457
1199,1450.202967176794,0.20296717679389076
1200,1450.0782283891717,0.07822838917172703
1201,1450.0052875581168,0.005287558116833679
1202,1449.9417030125203,-0.05829698747970724
1203,1450.0184317882786,0.018431788278576278
1204,1450.056524262341,0.05652426234109953
1205,1450.04862928878,0.0486292887799209
1206,1450.0652775478802,0.06527754788021412
1207,1450.1323763808562,0.132376380856158
1208,1450.114286720271,0.11428672027091125
1209,1450.142235107502,0.14223510750207424
1210,1450.1586996965525,0.15869969655250316
1211,1450.167526456022,0.16752645602196026
1212,1450.2209059819854,0.22090598198542466
1213,1450.2183394483077,0.21833944830768814
1214,1450.2203749735527,0.22037497355267988
1215,1450.2060363726496,0.20603637264957797
1216,1450.187362489272,0.1873624892718908
1217,1450.1406023220006,0.14060232200063183
1218,1450.125501013628,0.12550101362808164
1219,1450.0597077005218,0.05970770052181251
1220,1450.027952426735,0.02795242673505527
1221,1450.0948276243664,0.09482762436641679
1222,1450.0304934264284,0.030493426428392922
1223,1450.027872215763,0.02787221576295451
1224,1450.079702049176,0.07970204917592127
1225,1450.1257086717735,0.1257086717735092
1226,1450.1621191807662,0.16211918076623988
1227,1450.3229048962914,0.3229048962914476
1228,1450.1857543045683,0.18575430456826325
1229,1450.1686004054231,0.1686004054231489
1230,1450.0885589736538,0.08855897365378951
1231,1450.0985247174265,0.0985247174264714
1232,1450.0264478433605,0.026447843360529077
1233,1450.0627797518637,0.06277975186367257
1234,1450.0848451574075,0.08484515740747156
1235,1450.0312981792697,0.03129817926969736
1236,1450.0967979821576,0.09679798215756819
1237,1450.1616652042105,0.16166520421052155
1238,1450.1639300718275,0.16393007182750807
1239,1450.1949979369606,0.19499793696058987
1240,1450.2309833957927,0.23098339579269123
1241,1450.2083195633752,0.2083195633751984
1242,1450.1392789314577,0.1392789314577385
1243,1450.0902187911122,0.09021879111219278
1244,1450.0318294495996,0.03182944959962697
1245,1450.0055939886,0.005593988599912336
1246,1450.0998286771362,0.0998286771362018
1247,1450.0514787902862,0.05147879028618263
1248,1450.0738270652246,0.07382706522457738
1249,1450.104427899636,0.10442789963599353
1250,1450.0569212328085,0.056921232808463174
1251,1450.0363513658594,0.03635136585944565
1252,1450.081450678261,0.08145067826103514
1253,1450.0178466123468,0.017846612346829716
1254,1449.9670037515796,-0.032996248420431584
1255,1450.0163034930156,0.016303493015584536
1256,1449.8433399457053,-0.15666005429466168
1257,1449.802543962741,-0.1974560372589167
1258,1449.7936174234555,-0.20638257654445624
1259,1449.7125163135647,-0.2874836864352801
1260,1449.746544705871,-0.2534552941290258
1261,1449.7866696675214,-0.21333033247856292
1262,1449.697363475357,-0.3026365246430487
1263,1449.6803205648487,-0.319679435151329
1264,1449.6380326017968,-0.36196739820320545
1265,1449.6058016643055,-0.3941983356944547
1266,1449.6267092746887,-0.37329072531133534
1267,1449.7375799168994,-0.262420083100551
1268,1449.7125617370823,-0.28743826291770347
1269,1449.7595093946206,-0.24049060537936384
1270,1449.8312807814311,-0.1687192185688673
1271,1449.8896448723463,-0.11035512765374733
1272,1449.855308091954,-0.14469190804607024
1273,1449.8709187113934,-0.12908128860658508
1274,1449.9042737886596,-0.09572621134043402
1275,1449.890365306555,-0.10963469344505938
1276,1449.8948300356617,-0.10516996433830172
1277,1449.9589438606051,-0.041056139394868296
1278,1449.9429459921691,-0.05705400783085679
1279,1449.9839267359046,-0.0160732640954393
1280,1449.8939082605266,-0.10609173947341333
1281,1449.9108496177,-0.08915038229997663
1282,1449.911243957844,-0.08875604215609201
1283,1449.8531836628038,-0.14681633719624188
1284,1449.8656620574923,-0.13433794250772735
1285,1449.9008453607576,-0.0991546392424425
1286,1449.9094527226353,-0.09054727736474888
1287,1449.8677604233058,-0.13223957669424635
1288,1449.8941192050902,-0.10588079490980817
1289,1449.891312755708,-0.10868724429201393
1290,1449.9113308363465,-0.08866916365354882
1291,1450.0177534869006,0.01775348690057399
1292,1450.0689544545307,0.0689544545307399
1293,1450.120955361009,0.12095536100900972
1294,1450.1532217418069,0.15322174180687398
1295,1450.224386749713,0.22438674971294859
1296,1450.1938643474184,0.19386434741841185
1297,1450.2417522973012,0.24175229730121828
1298,1450.2215863774206,0.22158637742063547
1299,1450.2661422849174,0.2661422849173505
1300,1450.2778217609236,0.2778217609236435
1301,1450.1851067944704,0.18510679447035727
1302,1450.1952933106002,0.19529331060016375
1303,1450.1398799139752,0.13987991397516453
1304,1450.1543596005636,0.15435960056356635
1305,1450.0996735392707,0.09967353927072509
1306,1450.0077121045138,0.007712104513757367
1307,1449.9840545158065,-0.015945484193480297
1308,1450.034926151599,0.034926151598938304
1309,1449.9369727052233,-0.06302729477670255
1310,1449.8816275053568,-0.11837249464315391
1311,1449.9812863229213,-0.018713677078721958
1312,1449.9917374472705,-0.008262552729547679
1313,1449.9612066166878,-0.03879338331216786
1314,1449.8494337791594,-0.1505662208405738
1315,1449.7750043562735,-0.22499564372651548
1316,1449.812418862403,-0.18758113759690787
1317,1449.8260279961241,-0.17397200387586054
1318,1449.8168175851893,-0.18318241481074438
1319,1449.815450538084,-0.18454946191604904
1320,1449.7943148694328,-0.20568513056718984
1321,1449.822982531415,-0.1770174685850634
1322,1449.7750700451834,-0.22492995481661637
1323,1449.7350747399576,-0.2649252600424461
1324,1449.7069015030602,-0.2930984969398196
1325,1449.723141305684,-0.27685869431593346
1326,1449.7262774456588,-0.2737225543412478
1327,1449.667685036235,-0.3323149637649294
1328,1449.7564023553641,-0.24359764463588363
1329,1449.8499413606928,-0.15005863930718988
1330,1449.9207905473475,-0.07920945265254886
1331,1449.8505585941452,-0.14944140585475907
1332,1449.881739731612,-0.11826026838798498
1333,1449.9461318844449,-0.053868115555133045
1334,1450.0620858984628,0.06208589846278301
1335,1450.0718314389128,0.07183143891279542
1336,1450.0834973053516,0.08349730535155686
1337,1450.071628484154,0.07162848415396184
1338,1450.0567073630452,0.05670736304523416
1339,1450.0754946953514,0.07549469535138087
1340,1450.1674126566504,0.16741265665041283
1341,1450.2198509323273,0.21985093232729014
1342,1450.1484389905154,0.14843899051538756
1343,1450.2123823321924,0.2123823321924192
1344,1450.2054419783879,0.20544197838785294
1345,1450.2196724791345,0.21967247913448773
1346,1450.1604835736441,0.16048357364411459
1347,1450.1965186050347,0.19651860503472562
1348,1450.2335669493666,0.2335669493666046
1349,1450.1371267957222,0.13712679572222441
1350,1450.1227466221394,0.12274662213940246
1351,1450.0937607355738,0.0937607355738237
1352,1450.1779789217035,0.1779789217034704
1353,1450.2749104669008,0.274910466900792
1354,1450.3194032432937,0.31940324329366376
1355,1450.274472395824,0.2744723958239774
1356,1450.1955605431863,0.19556054318627503
1357,1450.1478734005157,0.1478734005156639
1358,1450.156823630171,0.15682363017094758
1359,1450.1732923730967,0.17329237309672862
1360,1450.1328789322938,0.13287893229380643
