step,temp,fuel,o2,reward,residual_fuel
68,1439.3276773115876,17.95746989688635,4.627707601512442,-0.10679013488602322,0.0432482123374939
69,1437.0277514417069,18.122351327884108,4.531361682725513,-0.1299819696355894,0.04065337181091309
70,1436.5628599414026,18.117515292583537,4.452753230124994,-0.13548133026679807,0.02955407500267029
71,1427.972223637195,18.11940389071269,4.3881399627534545,-0.22304431131540242,0.0018885981291532517
72,1421.307373407786,18.16300988291068,4.331593601826372,-0.2910980053290245,0.04360599219799042
73,1416.2809795700098,18.2052600333528,4.281772903572034,-0.3373257884754889,0.042250150442123414
74,1413.1408105415571,18.243976531370112,4.237756018785502,-0.36894525982690995,0.0387164980173111
75,1411.1373410870838,18.26839714591069,4.19966652064029,-0.39005617747683574,0.024420614540576938
76,1410.1265173236602,18.35874055999076,4.161050268362592,-0.4007103863928978,0.004665018245577812
77,1409.9582434663835,18.344566191013215,4.130543270927725,-0.4023015040584778,-0.014174368977546693
78,1410.4400860368091,18.310966914311816,4.108273265923173,-0.3967567485582049,-0.025750458240509033
79,1417.7452682364403,18.25874530675255,4.094279411589183,-0.3231210752244601,-0.031488034129142764
80,1427.4796387240885,18.214675289414753,4.086405852852157,-0.22646181107998017,-0.044070017337799076
81,1437.4396657153493,18.170213168881762,4.083582979177751,-0.1256425531660261,-0.04446212053298951
82,1446.4961058290821,18.125764101765977,4.084900600529441,-0.03504024705089932,-0.0444490671157837
83,1454.7144538081866,18.081551444552765,4.089594108385289,-0.047168179072123166,-0.04421265721321106
84,1462.3789375987258,18.0377255708202,4.097024235228511,-0.12382805433532212,-0.043825873732566835
85,1469.4921613492743,17.994358825705874,4.106660869650694,-0.19496752635456688,-0.04336674511432648
86,1475.189129621558,16.830085193278485,4.209707351118851,-0.25195869863800907,-0.042692720890045166
87,1478.9779992347746,16.790036337735348,4.297478258397725,-0.2900443788824373,-0.0400488555431366
88,1481.2134486564455,16.382055671641155,4.40279058239962,-0.3132604743326283,-0.02878897786140442
89,1481.5336399605303,16.378477031493112,4.489439134554071,-0.31785743337663913,-0.0035786401480436326
90,1480.3426388148343,16.43510192223298,4.555863561249459,-0.30650351410744175,0.02719261944293976
91,1477.9590472756868,16.472278251130458,4.607293541542175,-0.28058884370232134,0.0371763288974762
92,1474.7764380519707,16.5126388508867,4.646167857170123,-0.24808280760558318,0.040360599756240845
93,1471.063509932679,16.554111297805186,4.6746556676228606,-0.21074628404301393,0.04147244691848755
94,1467.0320068781111,16.596037246663446,4.694589483653409,-0.1703654189750887,0.04192594885826111
95,1462.8461943816815,16.638101153452272,4.707497750335675,-0.12847573960987121,0.04206390678882599
96,1458.6316635164292,16.680105750639314,4.714649913333009,-0.08632256612447008,0.04200459718704224
97,1454.4826142931654,16.721892427284594,4.71709987977537,-0.044847934985830305,0.041786676645278936
98,1444.1220719430328,16.763304232437488,4.715724679541012,-0.0588167677189108,0.04141180515289307
99,1434.524262538853,16.80745985396611,4.710988617957518,-0.15503175624904314,0.04415562152862549
100,1424.4972506138377,17.88451145931449,4.619088390269985,-0.25504697981209346,0.043960762023925785
101,1417.0502667271849,18.41283773334566,4.50055538045238,-0.32950108484054,0.04392324090003968
102,1412.413101069483,18.645182185782613,4.384371123748797,-0.37598996438232235,0.042713490128517155
103,1410.0311685059057,18.702418470818422,4.284422684038732,-0.4003269700670376,0.03632693886756897
104,1409.4390143354324,18.712762184876823,4.201619675163626,-0.4082081791265932,0.0103437140583992
105,1410.212245617199,18.691795544762037,4.13543460171622,-0.40100857924532873,-0.020966640114784243
106,1411.9925696831901,18.658189715880773,4.083909109825523,-0.38133822204474654,-0.03360582888126373
107,1414.4928332591637,18.620256682176016,4.044758093989505,-0.3555043878907122,-0.037933033704757695
108,1417.4883866646805,18.580567922133827,4.015897626474618,-0.3252917059869378,-0.03968876004219055
109,1420.584801534448,18.10273048153417,4.031280918758214,-0.2942304356929276,-0.04047327041625977
110,1423.4493701841723,18.06236971190469,4.047193500524884,-0.26551754823695545,-0.04036076962947846
111,1426.1102461707524,18.02287526300447,4.063469303937679,-0.23898417036540195,-0.03949444890022278
112,1434.9273203277398,17.984351135997937,4.079963654395145,-0.15082382891197085,-0.03852412700653077
113,1445.6947703087637,17.554433460277735,4.128621894230123,-0.0436270168182159,-0.04427132606506348
114,1456.1999455763716,17.509915066999614,4.172159693993492,-0.062024162485022315,-0.04451839327812195
115,1465.4501492914228,17.46549243752402,4.2114909070802,-0.15451106929448089,-0.04442262947559357
116,1472.7896464109606,16.826569176688057,4.295955310686816,-0.22793729627150922,-0.044014307856559756
117,1478.0142801198556,16.783842457308634,4.368707749151928,-0.2802715600462693,-0.04272671937942505
118,1481.4042383480926,16.745725403203828,4.4314796743547635,-0.3145033500083878,-0.038117054104804995
119,1482.9726601076964,16.464392124673935,4.505943208542552,-0.3312861499019891,-0.02252156585454941
120,1483.0043673489467,16.475018477997395,4.566134920982946,-0.3333584654072684,0.010626353323459625
121,1479.3627974014412,16.505684495529742,4.612986098231325,-0.2956319404353008,0.030666017532348634
122,1475.1342484150466,16.547959927281948,4.647949315292205,-0.25250342557245176,0.0422754317522049
123,1470.5626850410488,16.590581307372663,4.673136134101115,-0.20566144524433866,0.042621380090713507
124,1465.8371486293856,16.633299264869304,4.690298414037795,-0.15838114403444933,0.04271795749664307
125,1459.3198941060812,17.111571453720586,4.665287080312945,-0.09320498914411701,0.04265747666358948
126,1453.5499549448484,17.155059857875365,4.64122391427104,-0.035582642197603036,0.04348840415477753
127,1448.443764853693,17.19801241329338,4.617982035287918,-0.015615936336746473,0.04295255541801453
128,1440.5071069906332,17.24020098915722,4.595476044102164,-0.09500532804908517,0.0421885758638382
129,1433.3984679312784,17.283834634930155,4.5734553897972825,-0.1661598276781251,0.043633645772933966
130,1427.0604792597353,17.326938687473795,4.551875990093413,-0.22944816672557633,0.04310405254364014
131,1420.0031613403844,17.36921382418301,4.530726158164363,-0.30005127817959876,0.04227513670921326
132,1413.9734135053113,17.4117777215543,4.50990497428936,-0.3602947410130946,0.04256389737129212
133,1409.6798495115972,18.340539405723312,4.416933198681566,-0.4033644800760976,0.04093414545059204
134,1407.3288055005357,18.374141375203827,4.337950389737227,-0.4274451625916504,0.033601969480514526
135,1406.5225508771284,18.381711325277784,4.2725658700828255,-0.4373776931693715,0.007569950073957443
136,1406.9090909529473,18.361854532589415,4.22057326106471,-0.43365176474675987,-0.01985679268836975
137,1410.8255740636334,18.329839256634216,4.180555610020914,-0.3929601076903486,-0.0320152759552002
138,1415.1662469661608,18.28757535540054,4.151194942173817,-0.3493623928662396,-0.0422639012336731
139,1419.7060094696299,18.17951644762215,4.135949768482847,-0.30296347596047785,-0.042499607801437383
140,1424.2752802317273,18.13702174826321,4.126921392887866,-0.2572476885269771,-0.042494699358940125
141,1428.7982876726494,18.094709659654466,4.1229758687810865,-0.2120353843485259,-0.04231208860874176
142,1433.2088984123855,18.052690191108553,4.1231743699831,-0.1679402778824283,-0.0420194685459137
143,1437.457115869872,18.011097485858766,4.126736096841763,-0.12547151763089234,-0.04159270524978638
144,1441.2386677327127,17.56081686038766,4.166453645579366,-0.0876722555733022,-0.04100337624549866
145,1449.7500509483984,17.521257829854825,4.202254799519343,-0.0026439250872817865,-0.039559030532836915
146,1456.9092564362686,17.181398483036975,4.25938505157208,-0.06953863539139547,-0.044019740819931034
147,1462.4227370055403,16.95715685849681,4.324556883812746,-0.12430851403066072,-0.043208301067352295
148,1466.2998229174607,16.916146830372952,4.381349125748374,-0.16321805646895654,-0.041010028123855596
149,1468.737824523979,16.881569120936536,4.430744454550733,-0.18802147710853434,-0.03457770943641663
150,1469.9294855593018,16.86298982565894,4.472766924178752,-0.20089469700890047,-0.018579295277595522
151,1469.7378948708042,16.867714156114005,4.5068392769889405,-0.19970931128130814,0.004724330455064774
152,1468.8158873046616,16.893667851292037,4.532657670323346,-0.19028180951891274,0.02595369517803192
153,1467.3995252952323,16.960632719725968,4.548356383809137,-0.17462917040322737,0.03229286968708039
154,1465.6588753419464,16.995652796954513,4.55836748815637,-0.156861474173611,0.035020077228546144
155,1463.7146031167226,17.03189468595445,4.563614906552026,-0.13726821234436556,0.036241888999938965
156,1459.2950062756736,17.068617101640104,4.564916833826632,-0.09299811542530732,0.03672241568565369
157,1455.2208476185108,17.28003263603971,4.5487075367206735,-0.05274079573085373,0.042045611143112185
158,1449.818192219257,17.321346105449653,4.532039776373606,-0.0018912919807462457,0.04131346940994263
159,1444.0342110456595,17.547093487085068,4.4999241368617655,-0.05977935188852826,0.04252809286117554
160,1439.0266764057626,17.589682066739762,4.470108973732675,-0.1097392846217258,0.042588579654693606
161,1434.7254690958837,17.63111625939723,4.442274537742851,-0.15286074774088548,0.041434192657470705
162,1431.3030167609684,17.893653617824327,4.397995747300534,-0.18715541145182443,0.03957840204238892
163,1428.9303308197377,18.016119111170934,4.351679259021549,-0.21111230128157332,0.035422307252883915
164,1427.5984485800388,18.0548188877303,4.31053719289235,-0.22499615335929093,0.025615915656089783
165,1427.3436133062967,18.03768416192878,4.278200948458907,-0.22824673762308748,0.008787208795547485
166,1427.7593254388964,18.026443389025815,4.252603823985114,-0.2244095437808869,-0.011240772902965546
167,1428.6923537666007,18.00516737249244,4.233352857987711,-0.21407998669703376,-0.021276016533374787
168,1430.00841793924,17.978268142012247,4.2197652709846825,-0.2004781420022823,-0.026899230480194092
169,1432.6507949331817,17.948340959814676,4.211069098971384,-0.17379484583992053,-0.029927182197570804
170,1435.4019554096456,17.911123503712304,4.206979648433165,-0.1467094732940245,-0.03721745610237122
171,1439.1494950809865,17.65591210817507,4.224482174235129,-0.10851720317325089,-0.03709591627120972
172,1442.5453922989104,17.616185579649716,4.24208069730383,-0.07480913823631,-0.03972652852535248
173,1445.6105662261075,17.578030652753622,4.259629506846115,-0.04405149790185078,-0.03815492689609528
174,1449.702828792706,17.54191085790804,4.276971240305569,-0.003175225277991558,-0.03611979484558105
175,1453.8823293965265,17.502690757266787,4.2943965283667245,-0.039133324544832246,-0.039220100641250616
176,1457.3964584654823,17.18720190725178,4.334467013400099,-0.07400241333867598,-0.038841813802719116
177,1459.8663316867598,17.151986001943055,4.370202654909295,-0.09902590771699805,-0.03521590530872345
178,1461.4894823723034,17.12655918798298,4.4015837601836525,-0.11587373285789909,-0.02542681396007538
179,1462.3575789058318,17.11478071561903,4.428278803270208,-0.1249406232179308,-0.011778472363948822
180,1462.5157861976634,17.041645468961132,4.456145350958067,-0.1266398824814064,0.0030417326837778092
181,1462.076093531273,17.05747305471791,4.477702489754067,-0.12203952062003054,0.015827585756778718
182,1461.1530875731914,17.08150774408473,4.493415228751731,-0.1123515860929183,0.024034689366817477
183,1458.6116438392821,17.11033435333861,4.503943964221588,-0.08659563038152783,0.028826609253883362
184,1455.9427308582074,17.148375101577177,4.509468837360815,-0.06034872248054171,0.03804074823856354
185,1453.3633788394768,17.318184451209927,4.500122413282993,-0.03363747851832614,0.03800384700298309
186,1451.0408674306277,17.427911774269695,4.483491428698735,-0.010499249822501043,0.03709809184074402
187,1449.0062837209175,17.50022162557262,4.463944860291168,-0.010124212894966149,0.035227590799331666
188,1445.6179103234101,17.532905868297995,4.445245717881445,-0.044075231573294786,0.03268424272537231
189,1442.62823482574,17.57148518920559,4.426759719000904,-0.07430715956082168,0.03857932090759278
190,1440.0521439225804,17.60782919586319,4.408631167694801,-0.09970209219919525,0.0363440066576004
191,1437.9907904829229,17.725040189555134,4.3841872732192915,-0.12041533860996878,0.033111572265625
192,1436.0734605589041,17.7827792927464,4.359424840236583,-0.1398111503337532,0.02765401303768158
193,1434.7907179901513,17.807613153739787,4.337090222070382,-0.15237483530291684,0.024833860993385318
194,1434.0901708431822,17.820508475025044,4.317722029518667,-0.16010797413410502,0.014737035334110261
195,1433.8991778328493,17.82420324066733,4.301538175377973,-0.16211244864068933,0.0036947656422853473
196,1434.1753311000186,17.818160170485125,4.288761254677894,-0.15922047258226257,-0.006043070182204247
197,1435.5793952214772,17.757480190604404,4.283242947659681,-0.14499907868052106,-0.013973379135131837
198,1437.5738717547117,17.729559381216244,4.280999624447947,-0.12565602547818572,-0.027920809388160706
199,1439.8323062604888,17.697428454368787,4.281785838756299,-0.10209794914104123,-0.032130926847457886
200,1441.9689990284478,17.561004208587235,4.293579123854417,-0.08041405051704714,-0.03317133486270905
201,1443.9100078668598,17.47663792581303,4.310144030263181,-0.06107328382491687,-0.0314377099275589
202,1445.611721376123,17.42238500160951,4.328160802484279,-0.044144202972036056,-0.02882354259490967
203,1447.5695018601893,17.387428822854595,4.345791174633431,-0.024654274451256696,-0.0253306120634079
204,1449.4043944046048,17.348618859391326,4.363419630009954,-0.006122914686652621,-0.02699919939041138
205,1450.9336890161,17.315290239583444,4.380598578229403,-0.00958879309888971,-0.024480170011520388
206,1452.1309399017719,17.295986879002047,4.396262786396063,-0.021827079960730772,-0.01930336058139801
207,1452.998024613105,17.282722209643985,4.410191425872665,-0.03060675740681745,-0.01303824782371521
208,1453.538279406023,17.276373973738814,4.42213168808165,-0.03605179525208541,-0.006348235905170441
209,1453.494349755441,17.27670385655336,4.431895745069412,-0.035611309426381015,0.0003298828145489097
210,1453.1539307220132,17.287753083969875,4.4389993289349,-0.03261124168032893,0.011049227416515352
211,1452.5628336181826,17.30349339511566,4.443537969477766,-0.026097444554752658,0.015740311145782473
212,1451.1717524563467,17.322619330550953,4.445696683279144,-0.012056086992417931,0.019125935435295106
213,1449.4016288654952,17.35076241460018,4.445166975767772,-0.00688542620644057,0.028143084049224856
214,1447.573293460481,17.46029252672931,4.435781814845254,-0.02453172074682925,0.030789637565612794
215,1445.8658497675758,17.49071328306934,4.425599998680681,-0.04137839044680049,0.030420756340026858
216,1444.25468966927,17.519143294937816,4.41492760885584,-0.05765217775445535,0.02843001186847687
217,1442.8125422665244,17.599634565396983,4.399598502577547,-0.07206795983635857,0.02649618685245514
218,1441.6414409511258,17.64210091036191,4.383558285718813,-0.08388326204521492,0.023519471287727356
219,1440.742696300464,17.660972357805875,4.368863133209531,-0.09303783937973549,0.0188714474439621
220,1440.1085523613826,17.67473449211946,4.355688466535813,-0.09942540769921152,0.013762134313583375
221,1439.7284197878837,17.683260248865988,4.344188515022038,-0.10323943987786834,0.008525756746530532
222,1439.6150989094333,17.68670437474182,4.33447710081417,-0.10435717399273699,0.0034441258758306503
223,1439.7430564272142,17.68499852016946,4.326653143599371,-0.10308443377267622,-0.0017058545723557474
224,1440.0806531485675,17.678915683258378,4.320734588115609,-0.0996311667481973,-0.006082836911082268
225,1440.5897838408225,17.61377270491052,4.321204856809512,-0.09444920266968665,-0.009553247690200807
226,1441.691525204963,17.601741331528906,4.322573680971257,-0.08333256051951139,-0.012031373381614686
227,1442.8409345200248,17.581373157810454,4.325360603940161,-0.07242433483343576,-0.020368173718452454
228,1443.960470749737,17.510628651577058,4.333427121824055,-0.06041445420383297,-0.02017655670642853
229,1445.3279720170683,17.491776188212455,4.341582289795003,-0.04685268916349969,-0.018852463364601137
230,1446.6902316756484,17.47045508076531,4.350011888431761,-0.033344547651770425,-0.02132110744714737
231,1447.870034367643,17.410728388646266,4.361805024593871,-0.021408413491624288,-0.020233535766601564
232,1448.8260218221583,17.37866272207869,4.374095802518704,-0.012108965944610191,-0.01654169410467148
233,1449.553187575354,17.363372497568612,4.38542375756403,-0.004922777673464225,-0.011995159834623337
234,1450.0647275986655,17.358839723782456,4.395083098975002,-0.0011242095553711806,-0.007225824147462845
235,1450.3794000954742,17.360830158847047,4.402841100578521,-0.0042460996521663215,-0.0027048371732234957
236,1450.516306359757,17.362162759820595,4.409093761741848,-0.005566807412246817,0.001332600973546505
237,1450.1748479311495,17.374972746499058,4.4131741117844125,-0.002096688808082945,0.004814695939421654
238,1449.7541974033861,17.399987057450836,4.414475829328336,-0.003281708251984128,0.013051518797874452
239,1449.2497836529265,17.4210482388619,4.413822117969441,-0.007596724451532282,0.01399712860584259
240,1448.3988752777873,17.4403010717877,4.411712733148451,-0.016104176227750032,0.014926418662071228
241,1447.567562431862,17.46857297185204,4.407672657921981,-0.02478979080150566,0.019580569863319398
242,1446.7593649164578,17.48719252708695,4.402838206182478,-0.03250245229826305,0.018619555234909057
243,1445.7604829567902,17.510659607051412,4.39695622598139,-0.04249712477303319,0.017600011825561524
244,1444.768630615653,17.537169505834356,4.389966613287957,-0.052517689846145,0.019639971852302554
245,1443.8915994758731,17.555904883324878,4.382704075830815,-0.061174464677446846,0.01873537749052048
246,1443.184405016139,17.572127141237036,4.375423112199377,-0.06840726179644661,0.016222257912158967
247,1442.667790063432,17.584906558871047,4.368408388012547,-0.07366638339349492,0.012779417634010316
248,1442.3137096477262,17.593843823849934,4.361925960885272,-0.07724711878825019,0.008937264978885652
249,1442.1653824787415,17.59945160540916,4.356152102731887,-0.07867912355455019,0.005607781559228898
250,1442.263616861862,17.60105150210835,4.3512867954878525,-0.07776461986738469,0.0015998966991901398
251,1442.5284028160593,17.57593716879119,4.349349586866423,-0.07517084196654877,-0.0029488045722246173
252,1442.8957640065878,17.55565937218558,4.349418177335461,-0.07132451871123976,-0.005770392343401909
253,1443.3917704183664,17.54838035685312,4.350069262653041,-0.06623315811524208,-0.007279015332460404
254,1443.9375543321357,17.539263208036534,4.351348206014748,-0.06080827002705518,-0.00911714881658554
255,1444.5480642721516,17.529781523918025,4.353171782797513,-0.054555810808676594,-0.009481684118509293
256,1445.227164462449,17.51973491368186,4.355488124747879,-0.04778484798727504,-0.010046610236167909
257,1445.914745995304,17.509124538873547,4.358254604976515,-0.04090891650417461,-0.010610374808311463
258,1446.5888350164853,17.499014299188964,4.36134932755102,-0.03416166334752006,-0.010110239684581758
259,1447.2259814249364,17.489786105429047,4.364641128056174,-0.027828390343102003,-0.009228193759918213
260,1447.7649179476527,17.434467043522744,4.371861078209384,-0.022478789088102077,-0.007948508113622665
261,1448.1640739038655,17.41181637959211,4.379632449591427,-0.01859586208306837,-0.005582496896386147
262,1448.4179661404764,17.405888807094993,4.386489375349168,-0.01612327923955945,-0.002553090453147888
263,1448.4019716516398,17.408555197865443,4.391894157016754,-0.01628099565926959,0.00045403130352497103
264,1448.1984329296984,17.420819799096577,4.395323814771566,-0.018520798833333175,0.0055053126066923145
265,1447.9332786461782,17.436879298918175,4.3968237518050906,-0.020990475194084864,0.008737929165363312
266,1447.6280381582658,17.451281106382673,4.396876784466582,-0.02380427318068314,0.009584476798772813
267,1447.3016072682944,17.461282689780063,4.396102941853771,-0.027025637976917097,0.010001583397388459
268,1446.9669842397332,17.474069130640796,4.394423482964126,-0.030336316103578155,0.010063168406486512
269,1446.6323231989186,17.48395169846373,4.392238723232127,-0.03369482806916949,0.009882567822933197
270,1446.3076399098459,17.49350844792681,4.389666242685766,-0.03695618273752643,0.009556749463081361
271,1446.0024395168857,17.5025672981854,4.386816519394617,-0.04002539475159211,0.009058850258588791
272,1445.4453269631279,17.510972073149258,4.383792908085828,-0.04561213789819476,0.008404774963855744
273,1444.8571384233055,17.522446116414702,4.38037588799697,-0.05181970940846441,0.012315711379051209
274,1444.347023993248,17.53596947864316,4.376468802362797,-0.056531333332118266,0.012299978733062746
275,1443.963477091058,17.54642331302784,4.372410704796858,-0.060549843524258906,0.010453834384679795
276,1443.752150163989,17.55422959775351,4.368445135205007,-0.06274325332601166,0.0078062847256660465
277,1443.716125690327,17.55864235200606,4.36483275786217,-0.06317809614404041,0.004412754252552986
278,1443.8221326221733,17.559721245250326,4.361782441285123,-0.0621120598790958,0.00107889324426651
279,1444.0211499265197,17.558224387379955,4.359403504917111,-0.06004607584626683,-0.0014968578703701497
280,1444.3104657356207,17.555175662698815,4.357701918876284,-0.057050529324869786,-0.0030487246811389925
281,1444.6279067971686,17.519097889195418,4.359254893973503,-0.05386099813791134,-0.004449385777115822
282,1444.9475106900816,17.514464026297663,4.3609070128292275,-0.05054334081124807,-0.004633862897753716
283,1445.2648762635463,17.51011063678119,4.362617509282208,-0.047379284702665246,-0.004353389516472817
284,1445.5757259916911,17.50611794216487,4.364346399377697,-0.04427880957310435,-0.003992694616317749
285,1445.8989256042034,17.502559904734824,4.366054852074782,-0.04105420967659256,-0.003558037430047989
286,1446.245877133085,17.49909671803865,4.367738794903203,-0.03755071374253703,-0.003463186696171761
287,1446.5964700022307,17.49553877411339,4.36941038320008,-0.0340447757006018,-0.0035579439252614977
288,1446.9350405307546,17.492265382017226,4.3710485872056175,-0.030678049875364193,-0.0032733920961618423
289,1447.2434470908393,17.489558140727908,4.372613150248322,-0.027622144172291883,-0.002707241289317608
290,1447.4736367748164,17.448734010861973,4.377232239835983,-0.02535139685026479,-0.0018295953050255775
291,1447.6067323516297,17.448643191544125,4.3810273150525205,-0.024106554082420642,-9.081931784749031e-05
292,1447.655884296283,17.45052312204034,4.38398564880993,-0.023638232018577128,0.0018799304962158203
293,1447.4465097658774,17.4540336057672,4.386124605760847,-0.025697957664290245,0.003510483726859093
294,1447.1981279913466,17.45534011026251,4.3877717829132425,-0.028475851688403962,0.008081799745559693
295,1446.928913299269,17.463556299269293,4.388451041212572,-0.030757965778047947,0.008552787452936172
296,1446.6583848039963,17.473394324772535,4.388204069573898,-0.03342768851353867,0.008668152987957001
297,1446.4015822778322,17.481821246587216,4.387312904779488,-0.03600830033900593,0.0084269218146801
298,1446.1668238389188,17.489746084951342,4.3859345318569565,-0.03838196995586713,0.007924838364124298
